order,name,label,parent,codesystem,code,ontologyTermURI,definition
,Products and technology for education  other specified,"e1308. Products and technology for education, other specified",,ICF,e1308,http://who.int/icf#e1308,"Products and technology for education, other specified"
,Calculation functions,b172. Calculation functions,,ICF,b172,http://who.int/icf#b172,Calculation functions
,Complex calculation,b1721. Complex calculation,,ICF,b1721,http://who.int/icf#b1721,Complex calculation
,Acquiring basic skills,d1550. Acquiring basic skills,,ICF,d1550,http://who.int/icf#d1550,Acquiring basic skills
,Watching,d110. Watching,,ICF,d110,http://who.int/icf#d110,Watching
,Acquiring complex skills,d1551. Acquiring complex skills,,ICF,d1551,http://who.int/icf#d1551,Acquiring complex skills
,Simple calculation,b1720. Simple calculation,,ICF,b1720,http://who.int/icf#b1720,Simple calculation
,Mental function of sequencing complex movements,b176. Mental function of sequencing complex movements,,ICF,b176,http://who.int/icf#b176,Mental function of sequencing complex movements
,Handling crisis,d2402. Handling crisis,,ICF,d2402,http://who.int/icf#d2402,Handling crisis
,Handling stress,d2401. Handling stress,,ICF,d2401,http://who.int/icf#d2401,Handling stress
,Handling responsibilities,d2400. Handling responsibilities,,ICF,d2400,http://who.int/icf#d2400,Handling responsibilities
,Conversation,d350. Conversation,,ICF,d350,http://who.int/icf#d350,Conversation
,Using communication devices and techniques,d360. Using communication devices and techniques,,ICF,d360,http://who.int/icf#d360,Using communication devices and techniques
,Rehearsing,d135. Rehearsing,,ICF,d135,http://who.int/icf#d135,Rehearsing
,Design  construction and building products and technology for entering and exiting of buildings for private use,"e1550. Design, construction and building products and technology for entering and exiting of buildings for private use",,ICF,e1550,http://who.int/icf#e1550,"Design, construction and building products and technology for entering and exiting of buildings for private use"
,Design  construction and building products and technology for way finding  path routing and designation of locations in buildings for private use,"e1552. Design, construction and building products and technology for way finding, path routing and designation of locations in buildings for private use",,ICF,e1552,http://who.int/icf#e1552,"Design, construction and building products and technology for way finding, path routing and designation of locations in buildings for private use"
,Design  construction and building products and technology for gaining access to facilities in buildings for private use,"e1551. Design, construction and building products and technology for gaining access to facilities in buildings for private use",,ICF,e1551,http://who.int/icf#e1551,"Design, construction and building products and technology for gaining access to facilities in buildings for private use"
,Purposeful sensory experiences  other specified and unspecified,"d129. Purposeful sensory experiences, other specified and unspecified",,ICF,d129,http://who.int/icf#d129,"Purposeful sensory experiences, other specified and unspecified"
,Specific mental functions  other specified and unspecified,"b189. Specific mental functions, other specified and unspecified",,ICF,b189,http://who.int/icf#b189,"Specific mental functions, other specified and unspecified"
,Design  construction and building products and technology of buildings for private use  other specified,"e1558. Design, construction and building products and technology of buildings for private use, other specified",,ICF,e1558,http://who.int/icf#e1558,"Design, construction and building products and technology of buildings for private use, other specified"
,Design  construction and building products and technology of buildings for private use  unspecified,"e1559. Design, construction and building products and technology of buildings for private use, unspecified",,ICF,e1559,http://who.int/icf#e1559,"Design, construction and building products and technology of buildings for private use, unspecified"
,Conversation and use of communication devices and techniques  other specified and unspecified,"d369. Conversation and use of communication devices and techniques, other specified and unspecified",,ICF,d369,http://who.int/icf#d369,"Conversation and use of communication devices and techniques, other specified and unspecified"
,Other purposeful sensing,d120. Other purposeful sensing,,ICF,d120,http://who.int/icf#d120,Other purposeful sensing
,Physical geography,e210. Physical geography,,ICF,e210,http://who.int/icf#e210,Physical geography
,Experience of self and time functions,b180. Experience of self and time functions,,ICF,b180,http://who.int/icf#b180,Experience of self and time functions
,Muscle functions,b730-b749. Muscle functions,,ICF,b730-b749,http://who.int/icf#b730-b749,Muscle functions
,Mental functions  other specified,"b198. Mental functions, other specified",,ICF,b198,http://who.int/icf#b198,"Mental functions, other specified"
,Copying,d130. Copying,,ICF,d130,http://who.int/icf#d130,Copying
,Informal social relationships  other specified,"d7508. Informal social relationships, other specified",,ICF,d7508,http://who.int/icf#d7508,"Informal social relationships, other specified"
,Informal social relationships  unspecified,"d7509. Informal social relationships, unspecified",,ICF,d7509,http://who.int/icf#d7509,"Informal social relationships, unspecified"
,Informal relationships with peers,d7504. Informal relationships with peers,,ICF,d7504,http://who.int/icf#d7504,Informal relationships with peers
,Products and technology  other specified,"e198. Products and technology, other specified",,ICF,e198,http://who.int/icf#e198,"Products and technology, other specified"
,Informal relationships with co-inhabitants,d7503. Informal relationships with co-inhabitants,,ICF,d7503,http://who.int/icf#d7503,Informal relationships with co-inhabitants
,Products and technology  unspecified,"e199. Products and technology, unspecified",,ICF,e199,http://who.int/icf#e199,"Products and technology, unspecified"
,Informal relationships with friends,d7500. Informal relationships with friends,,ICF,d7500,http://who.int/icf#d7500,Informal relationships with friends
,Informal relationships with acquaintances,d7502. Informal relationships with acquaintances,,ICF,d7502,http://who.int/icf#d7502,Informal relationships with acquaintances
,Informal relationships with neighbours,d7501. Informal relationships with neighbours,,ICF,d7501,http://who.int/icf#d7501,Informal relationships with neighbours
,Doing housework  other specified,"d6408. Doing housework, other specified",,ICF,d6408,http://who.int/icf#d6408,"Doing housework, other specified"
,Fluency and rhythm of speech functions  unspecified,"b3309. Fluency and rhythm of speech functions, unspecified",,ICF,b3309,http://who.int/icf#b3309,"Fluency and rhythm of speech functions, unspecified"
,Fluency and rhythm of speech functions  other specified,"b3308. Fluency and rhythm of speech functions, other specified",,ICF,b3308,http://who.int/icf#b3308,"Fluency and rhythm of speech functions, other specified"
,Doing housework  unspecified,"d6409. Doing housework, unspecified",,ICF,d6409,http://who.int/icf#d6409,"Doing housework, unspecified"
,Storing daily necessities,d6404. Storing daily necessities,,ICF,d6404,http://who.int/icf#d6404,Storing daily necessities
,Using household appliances,d6403. Using household appliances,,ICF,d6403,http://who.int/icf#d6403,Using household appliances
,Melody of speech,b3303. Melody of speech,,ICF,b3303,http://who.int/icf#b3303,Melody of speech
,Disposing of garbage,d6405. Disposing of garbage,,ICF,d6405,http://who.int/icf#d6405,Disposing of garbage
,Speed of speech,b3302. Speed of speech,,ICF,b3302,http://who.int/icf#b3302,Speed of speech
,Washing and drying clothes and garments,d6400. Washing and drying clothes and garments,,ICF,d6400,http://who.int/icf#d6400,Washing and drying clothes and garments
,Rhythm of speech,b3301. Rhythm of speech,,ICF,b3301,http://who.int/icf#b3301,Rhythm of speech
,Fluency of speech,b3300. Fluency of speech,,ICF,b3300,http://who.int/icf#b3300,Fluency of speech
,Cleaning living area,d6402. Cleaning living area,,ICF,d6402,http://who.int/icf#d6402,Cleaning living area
,Cleaning cooking area and utensils,d6401. Cleaning cooking area and utensils,,ICF,d6401,http://who.int/icf#d6401,Cleaning cooking area and utensils
,Toileting  other specified,"d5308. Toileting, other specified",,ICF,d5308,http://who.int/icf#d5308,"Toileting, other specified"
,Toileting  unspecified,"d5309. Toileting, unspecified",,ICF,d5309,http://who.int/icf#d5309,"Toileting, unspecified"
,Pulling,d4450. Pulling,,ICF,d4450,http://who.int/icf#d4450,Pulling
,Pushing,d4451. Pushing,,ICF,d4451,http://who.int/icf#d4451,Pushing
,Economic life,d860-d879. Economic life,,ICF,d860-d879,http://who.int/icf#d860-d879,Economic life
,Hand and arm use  other specified,"d4458. Hand and arm use, other specified",,ICF,d4458,http://who.int/icf#d4458,"Hand and arm use, other specified"
,Reaching,d4452. Reaching,,ICF,d4452,http://who.int/icf#d4452,Reaching
,Turning or twisting the hands or arms,d4453. Turning or twisting the hands or arms,,ICF,d4453,http://who.int/icf#d4453,Turning or twisting the hands or arms
,Regulating urination,d5300. Regulating urination,,ICF,d5300,http://who.int/icf#d5300,Regulating urination
,Throwing,d4454. Throwing,,ICF,d4454,http://who.int/icf#d4454,Throwing
,Regulating defecation,d5301. Regulating defecation,,ICF,d5301,http://who.int/icf#d5301,Regulating defecation
,Catching,d4455. Catching,,ICF,d4455,http://who.int/icf#d4455,Catching
,Menstrual care,d5302. Menstrual care,,ICF,d5302,http://who.int/icf#d5302,Menstrual care
,Consciousness functions  unspecified,"b1109. Consciousness functions, unspecified",,ICF,b1109,http://who.int/icf#b1109,"Consciousness functions, unspecified"
,Transferring oneself  other specified,"d4208. Transferring oneself, other specified",,ICF,d4208,http://who.int/icf#d4208,"Transferring oneself, other specified"
,Sleep functions  unspecified,"b1349. Sleep functions, unspecified",,ICF,b1349,http://who.int/icf#b1349,"Sleep functions, unspecified"
,Transferring oneself  unspecified,"d4209. Transferring oneself, unspecified",,ICF,d4209,http://who.int/icf#d4209,"Transferring oneself, unspecified"
,Consciousness functions  other specified,"b1108. Consciousness functions, other specified",,ICF,b1108,http://who.int/icf#b1108,"Consciousness functions, other specified"
,Stability of joint functions,b715. Stability of joint functions,,ICF,b715,http://who.int/icf#b715,Stability of joint functions
,Amount of sleep,b1340. Amount of sleep,,ICF,b1340,http://who.int/icf#b1340,Amount of sleep
,Producing signs and symbols,d3351. Producing signs and symbols,,ICF,d3351,http://who.int/icf#d3351,Producing signs and symbols
,Producing body language,d3350. Producing body language,,ICF,d3350,http://who.int/icf#d3350,Producing body language
,Mobility of joint functions,b710. Mobility of joint functions,,ICF,b710,http://who.int/icf#b710,Mobility of joint functions
,Sleep functions  other specified,"b1348. Sleep functions, other specified",,ICF,b1348,http://who.int/icf#b1348,"Sleep functions, other specified"
,Producing drawings and photographs,d3352. Producing drawings and photographs,,ICF,d3352,http://who.int/icf#d3352,Producing drawings and photographs
,Continuity of consciousness,b1101. Continuity of consciousness,,ICF,b1101,http://who.int/icf#b1101,Continuity of consciousness
,Quality of sleep,b1343. Quality of sleep,,ICF,b1343,http://who.int/icf#b1343,Quality of sleep
,Producing nonverbal messages  unspecified,"d3359. Producing nonverbal messages, unspecified",,ICF,d3359,http://who.int/icf#d3359,"Producing nonverbal messages, unspecified"
,Quality of consciousness,b1102. Quality of consciousness,,ICF,b1102,http://who.int/icf#b1102,Quality of consciousness
,Functions involving the sleep cycle,b1344. Functions involving the sleep cycle,,ICF,b1344,http://who.int/icf#b1344,Functions involving the sleep cycle
,Producing nonverbal messages  other specified,"d3358. Producing nonverbal messages, other specified",,ICF,d3358,http://who.int/icf#d3358,"Producing nonverbal messages, other specified"
,Transferring oneself while sitting,d4200. Transferring oneself while sitting,,ICF,d4200,http://who.int/icf#d4200,Transferring oneself while sitting
,Onset of sleep,b1341. Onset of sleep,,ICF,b1341,http://who.int/icf#b1341,Onset of sleep
,Tactile perception,b1564. Tactile perception,,ICF,b1564,http://who.int/icf#b1564,Tactile perception
,Transferring oneself while lying,d4201. Transferring oneself while lying,,ICF,d4201,http://who.int/icf#d4201,Transferring oneself while lying
,State of consciousness,b1100. State of consciousness,,ICF,b1100,http://who.int/icf#b1100,State of consciousness
,Maintenance of sleep,b1342. Maintenance of sleep,,ICF,b1342,http://who.int/icf#b1342,Maintenance of sleep
,Intimate relationships  unspecified,"d7709. Intimate relationships, unspecified",,ICF,d7709,http://who.int/icf#d7709,"Intimate relationships, unspecified"
,Sensations associated with hearing and vestibular function  unspecified,"b2409. Sensations associated with hearing and vestibular function, unspecified",,ICF,b2409,http://who.int/icf#b2409,"Sensations associated with hearing and vestibular function, unspecified"
,Products and technology of land development,e160. Products and technology of land development,,ICF,e160,http://who.int/icf#e160,Products and technology of land development
,Sensations associated with hearing and vestibular function  other specified,"b2408. Sensations associated with hearing and vestibular function, other specified",,ICF,b2408,http://who.int/icf#b2408,"Sensations associated with hearing and vestibular function, other specified"
,Intimate relationships  other specified,"d7708. Intimate relationships, other specified",,ICF,d7708,http://who.int/icf#d7708,"Intimate relationships, other specified"
,Aural pressure,b2405. Aural pressure,,ICF,b2405,http://who.int/icf#b2405,Aural pressure
,Irritation in the ear,b2404. Irritation in the ear,,ICF,b2404,http://who.int/icf#b2404,Irritation in the ear
,Sexual relationships,d7702. Sexual relationships,,ICF,d7702,http://who.int/icf#d7702,Sexual relationships
,Nausea associated with dizziness or vertigo,b2403. Nausea associated with dizziness or vertigo,,ICF,b2403,http://who.int/icf#b2403,Nausea associated with dizziness or vertigo
,Spousal relationships,d7701. Spousal relationships,,ICF,d7701,http://who.int/icf#d7701,Spousal relationships
,Design  construction and building products and technology of buildings for private use,"e155. Design, construction and building products and technology of buildings for private use",,ICF,e155,http://who.int/icf#e155,"Design, construction and building products and technology of buildings for private use"
,Sensation of falling,b2402. Sensation of falling,,ICF,b2402,http://who.int/icf#b2402,Sensation of falling
,Dizziness,b2401. Dizziness,,ICF,b2401,http://who.int/icf#b2401,Dizziness
,Ringing in ears or tinnitus,b2400. Ringing in ears or tinnitus,,ICF,b2400,http://who.int/icf#b2400,Ringing in ears or tinnitus
,Visual perception,b1561. Visual perception,,ICF,b1561,http://who.int/icf#b1561,Visual perception
,Discussion  unspecified,"d3559. Discussion, unspecified",,ICF,d3559,http://who.int/icf#d3559,"Discussion, unspecified"
,Nasal septum,s3101. Nasal septum,,ICF,s3101,http://who.int/icf#s3101,Nasal septum
,Design  construction and building products and technology of buildings for public use,"e150. Design, construction and building products and technology of buildings for public use",,ICF,e150,http://who.int/icf#e150,"Design, construction and building products and technology of buildings for public use"
,Romantic relationships,d7700. Romantic relationships,,ICF,d7700,http://who.int/icf#d7700,Romantic relationships
,Assisting others  unspecified,"d6609. Assisting others, unspecified",,ICF,d6609,http://who.int/icf#d6609,"Assisting others, unspecified"
,Assisting others in health maintenance,d6605. Assisting others in health maintenance,,ICF,d6605,http://who.int/icf#d6605,Assisting others in health maintenance
,Perceptual functions   unspecified,"b1569. Perceptual functions,  unspecified",,ICF,b1569,http://who.int/icf#b1569,"Perceptual functions,  unspecified"
,Assisting others  other specified,"d6608. Assisting others, other specified",,ICF,d6608,http://who.int/icf#d6608,"Assisting others, other specified"
,Water balance functions  unspecified,"b54509. Water balance functions, unspecified",,ICF,b54509,http://who.int/icf#b54509,"Water balance functions, unspecified"
,Water balance functions  other specified,"b54508. Water balance functions, other specified",,ICF,b54508,http://who.int/icf#b54508,"Water balance functions, other specified"
,Auditory perception,b1560. Auditory perception,,ICF,b1560,http://who.int/icf#b1560,Auditory perception
,Maintenance of water balance,b54501. Maintenance of water balance,,ICF,b54501,http://who.int/icf#b54501,Maintenance of water balance
,Water retention,b54500. Water retention,,ICF,b54500,http://who.int/icf#b54500,Water retention
,Assisting others in communication,d6602. Assisting others in communication,,ICF,d6602,http://who.int/icf#d6602,Assisting others in communication
,Assets,e165. Assets,,ICF,e165,http://who.int/icf#e165,Assets
,Perceptual functions  other specified,"b1568. Perceptual functions, other specified",,ICF,b1568,http://who.int/icf#b1568,"Perceptual functions, other specified"
,Assisting others in movement,d6601. Assisting others in movement,,ICF,d6601,http://who.int/icf#d6601,Assisting others in movement
,Visuospatial perception,b1565. Visuospatial perception,,ICF,b1565,http://who.int/icf#b1565,Visuospatial perception
,Assisting others in nutrition,d6604. Assisting others in nutrition,,ICF,d6604,http://who.int/icf#d6604,Assisting others in nutrition
,Assisting others in interpersonal relations,d6603. Assisting others in interpersonal relations,,ICF,d6603,http://who.int/icf#d6603,Assisting others in interpersonal relations
,Gustatory perception,b1563. Gustatory perception,,ICF,b1563,http://who.int/icf#b1563,Gustatory perception
,Assisting others with self-care,d6600. Assisting others with self-care,,ICF,d6600,http://who.int/icf#d6600,Assisting others with self-care
,Olfactory perception,b1562. Olfactory perception,,ICF,b1562,http://who.int/icf#b1562,Olfactory perception
,Fine hand use  unspecified,"d4409. Fine hand use, unspecified",,ICF,d4409,http://who.int/icf#d4409,"Fine hand use, unspecified"
,Energy and drive functions  unspecified,"b1309. Energy and drive functions, unspecified",,ICF,b1309,http://who.int/icf#b1309,"Energy and drive functions, unspecified"
,Discussion  other specified,"d3558. Discussion, other specified",,ICF,d3558,http://who.int/icf#d3558,"Discussion, other specified"
,Energy and drive functions  other specified,"b1308. Energy and drive functions, other specified",,ICF,b1308,http://who.int/icf#b1308,"Energy and drive functions, other specified"
,Functions of the hair and nails,b850-b869. Functions of the hair and nails,,ICF,b850-b869,http://who.int/icf#b850-b869,Functions of the hair and nails
,Fine hand use  other specified,"d4408. Fine hand use, other specified",,ICF,d4408,http://who.int/icf#d4408,"Fine hand use, other specified"
,Pain in chest,b28011. Pain in chest,,ICF,b28011,http://who.int/icf#b28011,Pain in chest
,Products and technology of rural land development,e1600. Products and technology of rural land development,,ICF,e1600,http://who.int/icf#e1600,Products and technology of rural land development
,Pain in head and neck,b28010. Pain in head and neck,,ICF,b28010,http://who.int/icf#b28010,Pain in head and neck
,Pain in back,b28013. Pain in back,,ICF,b28013,http://who.int/icf#b28013,Pain in back
,Products and technology of urban land development,e1602. Products and technology of urban land development,,ICF,e1602,http://who.int/icf#e1602,Products and technology of urban land development
,Pain in stomach or abdomen,b28012. Pain in stomach or abdomen,,ICF,b28012,http://who.int/icf#b28012,Pain in stomach or abdomen
,Products and technology of suburban land development,e1601. Products and technology of suburban land development,,ICF,e1601,http://who.int/icf#e1601,Products and technology of suburban land development
,Pain in lower limb,b28015. Pain in lower limb,,ICF,b28015,http://who.int/icf#b28015,Pain in lower limb
,Pain in upper limb,b28014. Pain in upper limb,,ICF,b28014,http://who.int/icf#b28014,Pain in upper limb
,Products and technology of parks  conservation and wildlife areas,"e1603. Products and technology of parks, conservation and wildlife areas",,ICF,e1603,http://who.int/icf#e1603,"Products and technology of parks, conservation and wildlife areas"
,Pain in body part  unspecified,"b28019. Pain in body part, unspecified",,ICF,b28019,http://who.int/icf#b28019,"Pain in body part, unspecified"
,Grasping,d4401. Grasping,,ICF,d4401,http://who.int/icf#d4401,Grasping
,Products and technology of land development  other specified,"e1608. Products and technology of land development, other specified",,ICF,e1608,http://who.int/icf#e1608,"Products and technology of land development, other specified"
,Impulse control,b1304. Impulse control,,ICF,b1304,http://who.int/icf#b1304,Impulse control
,Pain in body part  other specified,"b28018. Pain in body part, other specified",,ICF,b28018,http://who.int/icf#b28018,"Pain in body part, other specified"
,Manipulating,d4402. Manipulating,,ICF,d4402,http://who.int/icf#d4402,Manipulating
,Motivation,b1301. Motivation,,ICF,b1301,http://who.int/icf#b1301,Motivation
,Discussion with many people,d3551. Discussion with many people,,ICF,d3551,http://who.int/icf#d3551,Discussion with many people
,Releasing,d4403. Releasing,,ICF,d4403,http://who.int/icf#d4403,Releasing
,Appetite,b1302. Appetite,,ICF,b1302,http://who.int/icf#b1302,Appetite
,Discussion with one person,d3550. Discussion with one person,,ICF,d3550,http://who.int/icf#d3550,Discussion with one person
,Products and technology of land development  unspecified,"e1609. Products and technology of land development, unspecified",,ICF,e1609,http://who.int/icf#e1609,"Products and technology of land development, unspecified"
,Energy level,b1300. Energy level,,ICF,b1300,http://who.int/icf#b1300,Energy level
,Picking up,d4400. Picking up,,ICF,d4400,http://who.int/icf#d4400,Picking up
,Sexual functions  unspecified,"b6409. Sexual functions, unspecified",,ICF,b6409,http://who.int/icf#b6409,"Sexual functions, unspecified"
,Functions of orgasmic phase,b6402. Functions of orgasmic phase,,ICF,b6402,http://who.int/icf#b6402,Functions of orgasmic phase
,Respect and warmth in relationships,d7100. Respect and warmth in relationships,,ICF,d7100,http://who.int/icf#d7100,Respect and warmth in relationships
,Assimilation functions,b520. Assimilation functions,,ICF,b520,http://who.int/icf#b520,Assimilation functions
,Functions of sexual preparatory phase,b6401. Functions of sexual preparatory phase,,ICF,b6401,http://who.int/icf#b6401,Functions of sexual preparatory phase
,Tolerance in relationships,d7102. Tolerance in relationships,,ICF,d7102,http://who.int/icf#d7102,Tolerance in relationships
,Functions of sexual resolution phase,b6403. Functions of sexual resolution phase,,ICF,b6403,http://who.int/icf#b6403,Functions of sexual resolution phase
,Control of voluntary movement functions,b760. Control of voluntary movement functions,,ICF,b760,http://who.int/icf#b760,Control of voluntary movement functions
,Appreciation in relationships,d7101. Appreciation in relationships,,ICF,d7101,http://who.int/icf#d7101,Appreciation in relationships
,Defecation functions,b525. Defecation functions,,ICF,b525,http://who.int/icf#b525,Defecation functions
,Sexual functions  other specified,"b6408. Sexual functions, other specified",,ICF,b6408,http://who.int/icf#b6408,"Sexual functions, other specified"
,Involuntary movement functions,b765. Involuntary movement functions,,ICF,b765,http://who.int/icf#b765,Involuntary movement functions
,Human rights,d940. Human rights,,ICF,d940,http://who.int/icf#d940,Human rights
,Basic interpersonal interactions  other specified,"d7108. Basic interpersonal interactions, other specified",,ICF,d7108,http://who.int/icf#d7108,"Basic interpersonal interactions, other specified"
,Basic interpersonal interactions  unspecified,"d7109. Basic interpersonal interactions, unspecified",,ICF,d7109,http://who.int/icf#d7109,"Basic interpersonal interactions, unspecified"
,Social cues in relationships,d7104. Social cues in relationships,,ICF,d7104,http://who.int/icf#d7104,Social cues in relationships
,Criticism in relationships,d7103. Criticism in relationships,,ICF,d7103,http://who.int/icf#d7103,Criticism in relationships
,Functions of sexual arousal phase,b6400. Functions of sexual arousal phase,,ICF,b6400,http://who.int/icf#b6400,Functions of sexual arousal phase
,Physical contact in relationships,d7105. Physical contact in relationships,,ICF,d7105,http://who.int/icf#d7105,Physical contact in relationships
,Functions related to the digestive system  other specified and unspecified,"b539. Functions related to the digestive system, other specified and unspecified",,ICF,b539,http://who.int/icf#b539,"Functions related to the digestive system, other specified and unspecified"
,Motor reflex functions  unspecified,"b7509. Motor reflex functions, unspecified",,ICF,b7509,http://who.int/icf#b7509,"Motor reflex functions, unspecified"
,Reflexes generated by other exteroceptive stimuli,b7502. Reflexes generated by other exteroceptive stimuli,,ICF,b7502,http://who.int/icf#b7502,Reflexes generated by other exteroceptive stimuli
,Reflexes generated by noxious stimuli,b7501. Reflexes generated by noxious stimuli,,ICF,b7501,http://who.int/icf#b7501,Reflexes generated by noxious stimuli
,Weight maintenance functions,b530. Weight maintenance functions,,ICF,b530,http://who.int/icf#b530,Weight maintenance functions
,Sensations associated with the digestive system,b535. Sensations associated with the digestive system,,ICF,b535,http://who.int/icf#b535,Sensations associated with the digestive system
,Political life and citizenship,d950. Political life and citizenship,,ICF,d950,http://who.int/icf#d950,Political life and citizenship
,Motor reflex functions  other specified,"b7508. Motor reflex functions, other specified",,ICF,b7508,http://who.int/icf#b7508,"Motor reflex functions, other specified"
,Basic interpersonal interactions,d710. Basic interpersonal interactions,,ICF,d710,http://who.int/icf#d710,Basic interpersonal interactions
,Gait pattern functions,b770. Gait pattern functions,,ICF,b770,http://who.int/icf#b770,Gait pattern functions
,Stretch motor reflex,b7500. Stretch motor reflex,,ICF,b7500,http://who.int/icf#b7500,Stretch motor reflex
,Blood pressure functions  unspecified,"b4209. Blood pressure functions, unspecified",,ICF,b4209,http://who.int/icf#b4209,"Blood pressure functions, unspecified"
,General interpersonal interactions  other specified and unspecified,"d729. General interpersonal interactions, other specified and unspecified",,ICF,d729,http://who.int/icf#d729,"General interpersonal interactions, other specified and unspecified"
,Decreased blood pressure,b4201. Decreased blood pressure,,ICF,b4201,http://who.int/icf#b4201,Decreased blood pressure
,Maintenance of blood pressure,b4202. Maintenance of blood pressure,,ICF,b4202,http://who.int/icf#b4202,Maintenance of blood pressure
,General metabolic functions,b540. General metabolic functions,,ICF,b540,http://who.int/icf#b540,General metabolic functions
,Movement functions  other specified and unspecified,"b789. Movement functions, other specified and unspecified",,ICF,b789,http://who.int/icf#b789,"Movement functions, other specified and unspecified"
,Water  mineral and electrolyte balance functions,"b545. Water, mineral and electrolyte balance functions",,ICF,b545,http://who.int/icf#b545,"Water, mineral and electrolyte balance functions"
,Complex interpersonal interactions,d720. Complex interpersonal interactions,,ICF,d720,http://who.int/icf#d720,Complex interpersonal interactions
,Blood pressure functions  other specified,"b4208. Blood pressure functions, other specified",,ICF,b4208,http://who.int/icf#b4208,"Blood pressure functions, other specified"
,Labia majora,s63031. Labia majora,,ICF,s63031,http://who.int/icf#s63031,Labia majora
,Sensations related to muscles and movement functions,b780. Sensations related to muscles and movement functions,,ICF,b780,http://who.int/icf#b780,Sensations related to muscles and movement functions
,Increased blood pressure,b4200. Increased blood pressure,,ICF,b4200,http://who.int/icf#b4200,Increased blood pressure
,Functions related to metabolism and the endocrine system  other specified and unspecified,"b559. Functions related to metabolism and the endocrine system, other specified and unspecified",,ICF,b559,http://who.int/icf#b559,"Functions related to metabolism and the endocrine system, other specified and unspecified"
,Oesophageal swallowing,b51052. Oesophageal swallowing,,ICF,b51052,http://who.int/icf#b51052,Oesophageal swallowing
,Voice functions,b310. Voice functions,,ICF,b310,http://who.int/icf#b310,Voice functions
,Respiratory muscle functions  other specified,"b4458. Respiratory muscle functions, other specified",,ICF,b4458,http://who.int/icf#b4458,"Respiratory muscle functions, other specified"
,Respiratory muscle functions  unspecified,"b4459. Respiratory muscle functions, unspecified",,ICF,b4459,http://who.int/icf#b4459,"Respiratory muscle functions, unspecified"
,Neuromusculoskeletal and movement-related functions  unspecified,"b799. Neuromusculoskeletal and movement-related functions, unspecified",,ICF,b799,http://who.int/icf#b799,"Neuromusculoskeletal and movement-related functions, unspecified"
,Relating with strangers,d730. Relating with strangers,,ICF,d730,http://who.int/icf#d730,Relating with strangers
,Swallowing  other specified,"b51058. Swallowing, other specified",,ICF,b51058,http://who.int/icf#b51058,"Swallowing, other specified"
,Neuromusculoskeletal and movement-related functions  other specified,"b798. Neuromusculoskeletal and movement-related functions, other specified",,ICF,b798,http://who.int/icf#b798,"Neuromusculoskeletal and movement-related functions, other specified"
,Swallowing  unspecified,"b51059. Swallowing, unspecified",,ICF,b51059,http://who.int/icf#b51059,"Swallowing, unspecified"
,Endocrine gland functions,b555. Endocrine gland functions,,ICF,b555,http://who.int/icf#b555,Endocrine gland functions
,Functions of the thoracic respiratory muscles,b4450. Functions of the thoracic respiratory muscles,,ICF,b4450,http://who.int/icf#b4450,Functions of the thoracic respiratory muscles
,Thermoregulatory functions,b550. Thermoregulatory functions,,ICF,b550,http://who.int/icf#b550,Thermoregulatory functions
,Functions of the diaphragm,b4451. Functions of the diaphragm,,ICF,b4451,http://who.int/icf#b4451,Functions of the diaphragm
,Functions of accessory respiratory muscles,b4452. Functions of accessory respiratory muscles,,ICF,b4452,http://who.int/icf#b4452,Functions of accessory respiratory muscles
,Oral swallowing,b51050. Oral swallowing,,ICF,b51050,http://who.int/icf#b51050,Oral swallowing
,Pharyngeal swallowing,b51051. Pharyngeal swallowing,,ICF,b51051,http://who.int/icf#b51051,Pharyngeal swallowing
,Procreation functions  other specified,"b6608. Procreation functions, other specified",,ICF,b6608,http://who.int/icf#b6608,"Procreation functions, other specified"
,Procreation functions  unspecified,"b6609. Procreation functions, unspecified",,ICF,b6609,http://who.int/icf#b6609,"Procreation functions, unspecified"
,Functions of the joints and bones  other specified and unspecified,"b729. Functions of the joints and bones, other specified and unspecified",,ICF,b729,http://who.int/icf#b729,"Functions of the joints and bones, other specified and unspecified"
,Functions related to fertility,b6600. Functions related to fertility,,ICF,b6600,http://who.int/icf#b6600,Functions related to fertility
,Functions related to childbirth,b6602. Functions related to childbirth,,ICF,b6602,http://who.int/icf#b6602,Functions related to childbirth
,Functions related to pregnancy,b6601. Functions related to pregnancy,,ICF,b6601,http://who.int/icf#b6601,Functions related to pregnancy
,Lactation,b6603. Lactation,,ICF,b6603,http://who.int/icf#b6603,Lactation
,Mobility of bone functions,b720. Mobility of bone functions,,ICF,b720,http://who.int/icf#b720,Mobility of bone functions
,Acquisition of goods and services  unspecified,"d6209. Acquisition of goods and services, unspecified",,ICF,d6209,http://who.int/icf#d6209,"Acquisition of goods and services, unspecified"
,Voice functions  unspecified,"b3109. Voice functions, unspecified",,ICF,b3109,http://who.int/icf#b3109,"Voice functions, unspecified"
,Muscle tone functions,b735. Muscle tone functions,,ICF,b735,http://who.int/icf#b735,Muscle tone functions
,Production of voice,b3100. Production of voice,,ICF,b3100,http://who.int/icf#b3100,Production of voice
,Muscle power functions,b730. Muscle power functions,,ICF,b730,http://who.int/icf#b730,Muscle power functions
,Community life,d910. Community life,,ICF,d910,http://who.int/icf#d910,Community life
,Shopping,d6200. Shopping,,ICF,d6200,http://who.int/icf#d6200,Shopping
