name,label,codesystem,code,ontologyTermURI
244182004,Skin over malleoli,SNOMED CT,244182004,http://purl.bioontology.org/ontology/SNOMEDCT/244182004
244184003,Skin of surface of foot,SNOMED CT,244184003,http://purl.bioontology.org/ontology/SNOMEDCT/244184003
244185002,Entire skin of heel,SNOMED CT,244185002,http://purl.bioontology.org/ontology/SNOMEDCT/244185002
244186001,Skin over ball of foot,SNOMED CT,244186001,http://purl.bioontology.org/ontology/SNOMEDCT/244186001
244187005,Skin over instep of foot,SNOMED CT,244187005,http://purl.bioontology.org/ontology/SNOMEDCT/244187005
244188000,Entire skin of lateral border of sole of foot,SNOMED CT,244188000,http://purl.bioontology.org/ontology/SNOMEDCT/244188000
244189008,Skin over head of metatarsal bone,SNOMED CT,244189008,http://purl.bioontology.org/ontology/SNOMEDCT/244189008
244190004,Central plantar skin,SNOMED CT,244190004,http://purl.bioontology.org/ontology/SNOMEDCT/244190004
244191000,Entire renal tubular neck,SNOMED CT,244191000,http://purl.bioontology.org/ontology/SNOMEDCT/244191000
244192007,Plantar skin creases,SNOMED CT,244192007,http://purl.bioontology.org/ontology/SNOMEDCT/244192007
244193002,Skin of border of foot,SNOMED CT,244193002,http://purl.bioontology.org/ontology/SNOMEDCT/244193002
244194008,Entire skin of interdigital space of foot,SNOMED CT,244194008,http://purl.bioontology.org/ontology/SNOMEDCT/244194008
244195009,Skin of dorsal surface of web of toe,SNOMED CT,244195009,http://purl.bioontology.org/ontology/SNOMEDCT/244195009
244196005,Skin of plantar surface of web of toe,SNOMED CT,244196005,http://purl.bioontology.org/ontology/SNOMEDCT/244196005
244197001,Entire nail of finger,SNOMED CT,244197001,http://purl.bioontology.org/ontology/SNOMEDCT/244197001
244198006,Entire nail of toe,SNOMED CT,244198006,http://purl.bioontology.org/ontology/SNOMEDCT/244198006
244199003,Nail bed of finger,SNOMED CT,244199003,http://purl.bioontology.org/ontology/SNOMEDCT/244199003
244200000,Nail bed of toe,SNOMED CT,244200000,http://purl.bioontology.org/ontology/SNOMEDCT/244200000
244201001,Entire eyelash,SNOMED CT,244201001,http://purl.bioontology.org/ontology/SNOMEDCT/244201001
244202008,Systemic artery of trunk,SNOMED CT,244202008,http://purl.bioontology.org/ontology/SNOMEDCT/244202008
244203003,"Entire artery of head, neck AND/OR brain",SNOMED CT,244203003,http://purl.bioontology.org/ontology/SNOMEDCT/244203003
244206006,Zone of internal carotid artery,SNOMED CT,244206006,http://purl.bioontology.org/ontology/SNOMEDCT/244206006
244207002,Internal carotid-posterior communicating artery zone,SNOMED CT,244207002,http://purl.bioontology.org/ontology/SNOMEDCT/244207002
244208007,Internal carotid-anterior choroidal artery zone,SNOMED CT,244208007,http://purl.bioontology.org/ontology/SNOMEDCT/244208007
244209004,Entire carotid bifurcation,SNOMED CT,244209004,http://purl.bioontology.org/ontology/SNOMEDCT/244209004
244216003,Branch of external carotid artery,SNOMED CT,244216003,http://purl.bioontology.org/ontology/SNOMEDCT/244216003
244221000,Branch of maxillary artery,SNOMED CT,244221000,http://purl.bioontology.org/ontology/SNOMEDCT/244221000
244225009,Entire costocervical trunk,SNOMED CT,244225009,http://purl.bioontology.org/ontology/SNOMEDCT/244225009
244226005,Entire thyrocervical trunk,SNOMED CT,244226005,http://purl.bioontology.org/ontology/SNOMEDCT/244226005
244228006,Spinal artery,SNOMED CT,244228006,http://purl.bioontology.org/ontology/SNOMEDCT/244228006
244229003,Right aortic arch,SNOMED CT,244229003,http://purl.bioontology.org/ontology/SNOMEDCT/244229003
244230008,Left aortic arch,SNOMED CT,244230008,http://purl.bioontology.org/ontology/SNOMEDCT/244230008
244231007,Entire abdominal aorta,SNOMED CT,244231007,http://purl.bioontology.org/ontology/SNOMEDCT/244231007
244232000,Entire aortic bifurcation,SNOMED CT,244232000,http://purl.bioontology.org/ontology/SNOMEDCT/244232000
244233005,Pulmonary bifurcation,SNOMED CT,244233005,http://purl.bioontology.org/ontology/SNOMEDCT/244233005
244237006,Chest wall artery,SNOMED CT,244237006,http://purl.bioontology.org/ontology/SNOMEDCT/244237006
244248004,Branch of left coronary artery,SNOMED CT,244248004,http://purl.bioontology.org/ontology/SNOMEDCT/244248004
244251006,Septal artery,SNOMED CT,244251006,http://purl.bioontology.org/ontology/SNOMEDCT/244251006
244252004,Intermediate artery,SNOMED CT,244252004,http://purl.bioontology.org/ontology/SNOMEDCT/244252004
244257005,Branch of right coronary artery,SNOMED CT,244257005,http://purl.bioontology.org/ontology/SNOMEDCT/244257005
244259008,Right dominant posterior descending artery,SNOMED CT,244259008,http://purl.bioontology.org/ontology/SNOMEDCT/244259008
244260003,Extended left ventricular branch artery,SNOMED CT,244260003,http://purl.bioontology.org/ontology/SNOMEDCT/244260003
244261004,Abdominal visceral artery,SNOMED CT,244261004,http://purl.bioontology.org/ontology/SNOMEDCT/244261004
244284006,"Entire Bowman's space",SNOMED CT,244284006,http://purl.bioontology.org/ontology/SNOMEDCT/244284006
244286008,Anterior abdominal wall artery,SNOMED CT,244286008,http://purl.bioontology.org/ontology/SNOMEDCT/244286008
244289001,Superficial inferior epigastric artery,SNOMED CT,244289001,http://purl.bioontology.org/ontology/SNOMEDCT/244289001
244291009,Anterior division of internal iliac artery,SNOMED CT,244291009,http://purl.bioontology.org/ontology/SNOMEDCT/244291009
244313009,Circumflex scapular artery,SNOMED CT,244313009,http://purl.bioontology.org/ontology/SNOMEDCT/244313009
244314003,Circumflex humeral artery,SNOMED CT,244314003,http://purl.bioontology.org/ontology/SNOMEDCT/244314003
244319008,Metacarpal artery,SNOMED CT,244319008,http://purl.bioontology.org/ontology/SNOMEDCT/244319008
244323000,Entire radialis indicis artery,SNOMED CT,244323000,http://purl.bioontology.org/ontology/SNOMEDCT/244323000
244327004,Circumflex iliac artery,SNOMED CT,244327004,http://purl.bioontology.org/ontology/SNOMEDCT/244327004
244328009,Superficial inguinal artery,SNOMED CT,244328009,http://purl.bioontology.org/ontology/SNOMEDCT/244328009
244329001,Acetabular artery,SNOMED CT,244329001,http://purl.bioontology.org/ontology/SNOMEDCT/244329001
244331005,Entire arcuate artery,SNOMED CT,244331005,http://purl.bioontology.org/ontology/SNOMEDCT/244331005
244334002,Supragenicular popliteal artery,SNOMED CT,244334002,http://purl.bioontology.org/ontology/SNOMEDCT/244334002
244335001,Infragenicular popliteal artery,SNOMED CT,244335001,http://purl.bioontology.org/ontology/SNOMEDCT/244335001
244336000,Crural artery,SNOMED CT,244336000,http://purl.bioontology.org/ontology/SNOMEDCT/244336000
244337009,Tibioperoneal trunk,SNOMED CT,244337009,http://purl.bioontology.org/ontology/SNOMEDCT/244337009
244338004,Malleolar artery,SNOMED CT,244338004,http://purl.bioontology.org/ontology/SNOMEDCT/244338004
244339007,Foot artery,SNOMED CT,244339007,http://purl.bioontology.org/ontology/SNOMEDCT/244339007
244340009,Calcanean artery,SNOMED CT,244340009,http://purl.bioontology.org/ontology/SNOMEDCT/244340009
244341008,Metatarsal artery,SNOMED CT,244341008,http://purl.bioontology.org/ontology/SNOMEDCT/244341008
244344000,Entire right (non-tricuspid) atrioventricular valve,SNOMED CT,244344000,http://purl.bioontology.org/ontology/SNOMEDCT/244344000
244345004,Entire left (non-mitral) atrioventricular valve,SNOMED CT,244345004,http://purl.bioontology.org/ontology/SNOMEDCT/244345004
244346003,"Entire common (non-mitral, non-tricuspid) atrioventricula",SNOMED CT,244346003,http://purl.bioontology.org/ontology/SNOMEDCT/244346003
244347007,Entire papillary muscles of left ventricle,SNOMED CT,244347007,http://purl.bioontology.org/ontology/SNOMEDCT/244347007
244348002,Entire posterior papillary muscle of left ventricle,SNOMED CT,244348002,http://purl.bioontology.org/ontology/SNOMEDCT/244348002
244349005,Entire anterior papillary muscle of left ventricle,SNOMED CT,244349005,http://purl.bioontology.org/ontology/SNOMEDCT/244349005
244350005,Entire chordae tendineae of mitral valve,SNOMED CT,244350005,http://purl.bioontology.org/ontology/SNOMEDCT/244350005
244351009,Anterior mitral chordae,SNOMED CT,244351009,http://purl.bioontology.org/ontology/SNOMEDCT/244351009
244352002,Posterior mitral chordae,SNOMED CT,244352002,http://purl.bioontology.org/ontology/SNOMEDCT/244352002
244353007,Entire leaflet of mitral valve,SNOMED CT,244353007,http://purl.bioontology.org/ontology/SNOMEDCT/244353007
244354001,Entire anterior leaflet of mitral valve,SNOMED CT,244354001,http://purl.bioontology.org/ontology/SNOMEDCT/244354001
244355000,Entire posterior leaflet of mitral valve,SNOMED CT,244355000,http://purl.bioontology.org/ontology/SNOMEDCT/244355000
244356004,Entire papillary muscles of right ventricle,SNOMED CT,244356004,http://purl.bioontology.org/ontology/SNOMEDCT/244356004
244357008,Entire septal papillary muscle of right ventricle,SNOMED CT,244357008,http://purl.bioontology.org/ontology/SNOMEDCT/244357008
244358003,Entire posterior papillary muscle of right ventricle,SNOMED CT,244358003,http://purl.bioontology.org/ontology/SNOMEDCT/244358003
244359006,Entire anterior papillary muscle of right ventricle,SNOMED CT,244359006,http://purl.bioontology.org/ontology/SNOMEDCT/244359006
244360001,Entire chordae tendineae of tricuspid valve,SNOMED CT,244360001,http://purl.bioontology.org/ontology/SNOMEDCT/244360001
244361002,Septal tricuspid chordae,SNOMED CT,244361002,http://purl.bioontology.org/ontology/SNOMEDCT/244361002
244362009,Anterosuperior tricuspid chordae,SNOMED CT,244362009,http://purl.bioontology.org/ontology/SNOMEDCT/244362009
244363004,Inferior tricuspid chordae,SNOMED CT,244363004,http://purl.bioontology.org/ontology/SNOMEDCT/244363004
244364005,Entire right cusp of aortic valve,SNOMED CT,244364005,http://purl.bioontology.org/ontology/SNOMEDCT/244364005
244365006,Entire left cusp of aortic valve,SNOMED CT,244365006,http://purl.bioontology.org/ontology/SNOMEDCT/244365006
244366007,Entire posterior cusp of aortic valve,SNOMED CT,244366007,http://purl.bioontology.org/ontology/SNOMEDCT/244366007
244367003,Entire right cusp of pulmonic valve,SNOMED CT,244367003,http://purl.bioontology.org/ontology/SNOMEDCT/244367003
244368008,Entire left cusp of pulmonic valve,SNOMED CT,244368008,http://purl.bioontology.org/ontology/SNOMEDCT/244368008
244369000,Entire anterior cusp of pulmonic valve,SNOMED CT,244369000,http://purl.bioontology.org/ontology/SNOMEDCT/244369000
244370004,Component of common atrioventricular valve,SNOMED CT,244370004,http://purl.bioontology.org/ontology/SNOMEDCT/244370004
244371000,Left ventricular component of common atrioventricular valve,SNOMED CT,244371000,http://purl.bioontology.org/ontology/SNOMEDCT/244371000
244372007,Right ventricular component of common atrioventricular valve,SNOMED CT,244372007,http://purl.bioontology.org/ontology/SNOMEDCT/244372007
244373002,"Atrioventricular (non-mitral, non-tricuspid) valve leaflet",SNOMED CT,244373002,http://purl.bioontology.org/ontology/SNOMEDCT/244373002
244374008,Anterosuperior atrioventricular leaflet,SNOMED CT,244374008,http://purl.bioontology.org/ontology/SNOMEDCT/244374008
244375009,Inferior atrioventricular leaflet,SNOMED CT,244375009,http://purl.bioontology.org/ontology/SNOMEDCT/244375009
244376005,Superior bridging leaflet,SNOMED CT,244376005,http://purl.bioontology.org/ontology/SNOMEDCT/244376005
244377001,Inferior bridging leaflet,SNOMED CT,244377001,http://purl.bioontology.org/ontology/SNOMEDCT/244377001
244378006,Lateral atrioventricular leaflet,SNOMED CT,244378006,http://purl.bioontology.org/ontology/SNOMEDCT/244378006
244380000,Subpulmonary area,SNOMED CT,244380000,http://purl.bioontology.org/ontology/SNOMEDCT/244380000
244381001,Entire subvalvular aortic region,SNOMED CT,244381001,http://purl.bioontology.org/ontology/SNOMEDCT/244381001
244382008,Entire glomerular vascular pole,SNOMED CT,244382008,http://purl.bioontology.org/ontology/SNOMEDCT/244382008
244383003,Entire right atrium,SNOMED CT,244383003,http://purl.bioontology.org/ontology/SNOMEDCT/244383003
244384009,Entire right ventricle,SNOMED CT,244384009,http://purl.bioontology.org/ontology/SNOMEDCT/244384009
244385005,Entire left ventricle,SNOMED CT,244385005,http://purl.bioontology.org/ontology/SNOMEDCT/244385005
244386006,Entire coronary sinus,SNOMED CT,244386006,http://purl.bioontology.org/ontology/SNOMEDCT/244386006
244387002,Entire left atrium,SNOMED CT,244387002,http://purl.bioontology.org/ontology/SNOMEDCT/244387002
244388007,Aspect of pericardium,SNOMED CT,244388007,http://purl.bioontology.org/ontology/SNOMEDCT/244388007
244390008,Venous structure of head and neck,SNOMED CT,244390008,http://purl.bioontology.org/ontology/SNOMEDCT/244390008
244396002,Entire great cerebral vein,SNOMED CT,244396002,http://purl.bioontology.org/ontology/SNOMEDCT/244396002
244400002,Sagittal sinus,SNOMED CT,244400002,http://purl.bioontology.org/ontology/SNOMEDCT/244400002
244401003,Petrosal sinus,SNOMED CT,244401003,http://purl.bioontology.org/ontology/SNOMEDCT/244401003
244402005,Entire cavernous sinus,SNOMED CT,244402005,http://purl.bioontology.org/ontology/SNOMEDCT/244402005
244405007,Entire vena cava,SNOMED CT,244405007,http://purl.bioontology.org/ontology/SNOMEDCT/244405007
244406008,Systemic venous pathway,SNOMED CT,244406008,http://purl.bioontology.org/ontology/SNOMEDCT/244406008
244410006,Intrahepatic portion of umbilical vein,SNOMED CT,244410006,http://purl.bioontology.org/ontology/SNOMEDCT/244410006
244411005,Iliac vein structure,SNOMED CT,244411005,http://purl.bioontology.org/ontology/SNOMEDCT/244411005
244413008,Junction of saphenous vein,SNOMED CT,244413008,http://purl.bioontology.org/ontology/SNOMEDCT/244413008
244415001,Saphenopopliteal junction,SNOMED CT,244415001,http://purl.bioontology.org/ontology/SNOMEDCT/244415001
244419007,Frontal meninges,SNOMED CT,244419007,http://purl.bioontology.org/ontology/SNOMEDCT/244419007
244420001,Temporal meninges,SNOMED CT,244420001,http://purl.bioontology.org/ontology/SNOMEDCT/244420001
244421002,Parietal meninges,SNOMED CT,244421002,http://purl.bioontology.org/ontology/SNOMEDCT/244421002
244423004,Occipital meninges,SNOMED CT,244423004,http://purl.bioontology.org/ontology/SNOMEDCT/244423004
244424005,Greater sphenoid wing meninges,SNOMED CT,244424005,http://purl.bioontology.org/ontology/SNOMEDCT/244424005
244425006,Lesser sphenoid wing meninges,SNOMED CT,244425006,http://purl.bioontology.org/ontology/SNOMEDCT/244425006
244426007,Anterior fossa meninges,SNOMED CT,244426007,http://purl.bioontology.org/ontology/SNOMEDCT/244426007
244427003,Cerebellar meninges,SNOMED CT,244427003,http://purl.bioontology.org/ontology/SNOMEDCT/244427003
244428008,Entire tentorium cerebelli,SNOMED CT,244428008,http://purl.bioontology.org/ontology/SNOMEDCT/244428008
244429000,Petroclival meninges,SNOMED CT,244429000,http://purl.bioontology.org/ontology/SNOMEDCT/244429000
244430005,Parasagittal meninges,SNOMED CT,244430005,http://purl.bioontology.org/ontology/SNOMEDCT/244430005
244431009,Meninges of convexity,SNOMED CT,244431009,http://purl.bioontology.org/ontology/SNOMEDCT/244431009
244432002,Orbital meninges,SNOMED CT,244432002,http://purl.bioontology.org/ontology/SNOMEDCT/244432002
244433007,Entire thalamus,SNOMED CT,244433007,http://purl.bioontology.org/ontology/SNOMEDCT/244433007
244434001,Entire basal ganglion,SNOMED CT,244434001,http://purl.bioontology.org/ontology/SNOMEDCT/244434001
244435000,Entire subdural space of brain,SNOMED CT,244435000,http://purl.bioontology.org/ontology/SNOMEDCT/244435000
244436004,Extradural space of brain,SNOMED CT,244436004,http://purl.bioontology.org/ontology/SNOMEDCT/244436004
244437008,Region of spinal cord,SNOMED CT,244437008,http://purl.bioontology.org/ontology/SNOMEDCT/244437008
244438003,Entire sacral spinal cord,SNOMED CT,244438003,http://purl.bioontology.org/ontology/SNOMEDCT/244438003
244439006,Subdural space of spinal cord,SNOMED CT,244439006,http://purl.bioontology.org/ontology/SNOMEDCT/244439006
244440008,Cervical subdural space,SNOMED CT,244440008,http://purl.bioontology.org/ontology/SNOMEDCT/244440008
244441007,Dorsal subdural space,SNOMED CT,244441007,http://purl.bioontology.org/ontology/SNOMEDCT/244441007
244442000,Sacral subdural space,SNOMED CT,244442000,http://purl.bioontology.org/ontology/SNOMEDCT/244442000
244443005,Entire spinal subarachnoid space,SNOMED CT,244443005,http://purl.bioontology.org/ontology/SNOMEDCT/244443005
244444004,Cervical subarachnoid space,SNOMED CT,244444004,http://purl.bioontology.org/ontology/SNOMEDCT/244444004
244445003,Dorsal subarachnoid space,SNOMED CT,244445003,http://purl.bioontology.org/ontology/SNOMEDCT/244445003
244446002,Sacral subarachnoid space,SNOMED CT,244446002,http://purl.bioontology.org/ontology/SNOMEDCT/244446002
244448001,Entire cranial nerve ganglion,SNOMED CT,244448001,http://purl.bioontology.org/ontology/SNOMEDCT/244448001
244449009,Entire trigeminal ganglion,SNOMED CT,244449009,http://purl.bioontology.org/ontology/SNOMEDCT/244449009
244450009,Entire vestibular ganglion,SNOMED CT,244450009,http://purl.bioontology.org/ontology/SNOMEDCT/244450009
244451008,Glossopharyngeal ganglion,SNOMED CT,244451008,http://purl.bioontology.org/ontology/SNOMEDCT/244451008
244452001,Vagus nerve ganglion,SNOMED CT,244452001,http://purl.bioontology.org/ontology/SNOMEDCT/244452001
244453006,Optic chiasma,SNOMED CT,244453006,http://purl.bioontology.org/ontology/SNOMEDCT/244453006
244454000,Entire sacral spinal nerve root,SNOMED CT,244454000,http://purl.bioontology.org/ontology/SNOMEDCT/244454000
244455004,Entire spinal nerve ganglion,SNOMED CT,244455004,http://purl.bioontology.org/ontology/SNOMEDCT/244455004
244456003,Entire peripheral nerve plexus,SNOMED CT,244456003,http://purl.bioontology.org/ontology/SNOMEDCT/244456003
244458002,Median nerve at wrist,SNOMED CT,244458002,http://purl.bioontology.org/ontology/SNOMEDCT/244458002
244459005,Ulnar digital nerve,SNOMED CT,244459005,http://purl.bioontology.org/ontology/SNOMEDCT/244459005
244460000,Ulnar digital nerve of thumb,SNOMED CT,244460000,http://purl.bioontology.org/ontology/SNOMEDCT/244460000
244461001,Ulnar digital nerve of index finger,SNOMED CT,244461001,http://purl.bioontology.org/ontology/SNOMEDCT/244461001
244462008,Ulnar digital nerve of middle finger,SNOMED CT,244462008,http://purl.bioontology.org/ontology/SNOMEDCT/244462008
244463003,Ulnar digital nerve of ring finger,SNOMED CT,244463003,http://purl.bioontology.org/ontology/SNOMEDCT/244463003
244464009,Ulnar digital nerve of little finger,SNOMED CT,244464009,http://purl.bioontology.org/ontology/SNOMEDCT/244464009
244465005,Radial digital nerve,SNOMED CT,244465005,http://purl.bioontology.org/ontology/SNOMEDCT/244465005
244466006,Radial digital nerve of thumb,SNOMED CT,244466006,http://purl.bioontology.org/ontology/SNOMEDCT/244466006
244467002,Radial digital nerve of index finger,SNOMED CT,244467002,http://purl.bioontology.org/ontology/SNOMEDCT/244467002
244468007,Radial digital nerve of middle finger,SNOMED CT,244468007,http://purl.bioontology.org/ontology/SNOMEDCT/244468007
244469004,Radial digital nerve of ring finger,SNOMED CT,244469004,http://purl.bioontology.org/ontology/SNOMEDCT/244469004
244470003,Radial digital nerve of little finger,SNOMED CT,244470003,http://purl.bioontology.org/ontology/SNOMEDCT/244470003
244471004,Median nerve at elbow,SNOMED CT,244471004,http://purl.bioontology.org/ontology/SNOMEDCT/244471004
244472006,Ulnar nerve at elbow,SNOMED CT,244472006,http://purl.bioontology.org/ontology/SNOMEDCT/244472006
244473001,Anterior interosseous nerve in forearm,SNOMED CT,244473001,http://purl.bioontology.org/ontology/SNOMEDCT/244473001
244474007,Posterior interosseous nerve in forearm,SNOMED CT,244474007,http://purl.bioontology.org/ontology/SNOMEDCT/244474007
244475008,Ulnar nerve at wrist,SNOMED CT,244475008,http://purl.bioontology.org/ontology/SNOMEDCT/244475008
244476009,Peripheral nerve of lower limb,SNOMED CT,244476009,http://purl.bioontology.org/ontology/SNOMEDCT/244476009
244477000,Posterior tibial nerve at ankle,SNOMED CT,244477000,http://purl.bioontology.org/ontology/SNOMEDCT/244477000
244478005,Dorsal digital nerve,SNOMED CT,244478005,http://purl.bioontology.org/ontology/SNOMEDCT/244478005
244479002,Plantar digital nerve of first web space,SNOMED CT,244479002,http://purl.bioontology.org/ontology/SNOMEDCT/244479002
244480004,Plantar digital nerve of second web space,SNOMED CT,244480004,http://purl.bioontology.org/ontology/SNOMEDCT/244480004
244481000,Plantar digital nerve of third web space,SNOMED CT,244481000,http://purl.bioontology.org/ontology/SNOMEDCT/244481000
244482007,Entire glomerular urinary pole,SNOMED CT,244482007,http://purl.bioontology.org/ontology/SNOMEDCT/244482007
244483002,Plantar digital nerve of fourth web space,SNOMED CT,244483002,http://purl.bioontology.org/ontology/SNOMEDCT/244483002
244484008,Entire superior hypogastric plexus,SNOMED CT,244484008,http://purl.bioontology.org/ontology/SNOMEDCT/244484008
244487001,Entire skin of eyebrow,SNOMED CT,244487001,http://purl.bioontology.org/ontology/SNOMEDCT/244487001
244488006,Anterior choroid,SNOMED CT,244488006,http://purl.bioontology.org/ontology/SNOMEDCT/244488006
244489003,Posterior choroid,SNOMED CT,244489003,http://purl.bioontology.org/ontology/SNOMEDCT/244489003
244490007,Mid-zone retina,SNOMED CT,244490007,http://purl.bioontology.org/ontology/SNOMEDCT/244490007
244492004,Central iris,SNOMED CT,244492004,http://purl.bioontology.org/ontology/SNOMEDCT/244492004
244493009,Peripheral iris,SNOMED CT,244493009,http://purl.bioontology.org/ontology/SNOMEDCT/244493009
244494003,Entire vertex of cornea,SNOMED CT,244494003,http://purl.bioontology.org/ontology/SNOMEDCT/244494003
244495002,Peripheral cornea,SNOMED CT,244495002,http://purl.bioontology.org/ontology/SNOMEDCT/244495002
244496001,Entire posterior surface of cornea,SNOMED CT,244496001,http://purl.bioontology.org/ontology/SNOMEDCT/244496001
244497005,Medial conjunctiva,SNOMED CT,244497005,http://purl.bioontology.org/ontology/SNOMEDCT/244497005
244498000,Entire iridocorneal angle,SNOMED CT,244498000,http://purl.bioontology.org/ontology/SNOMEDCT/244498000
244499008,Entire upper eyelid,SNOMED CT,244499008,http://purl.bioontology.org/ontology/SNOMEDCT/244499008
244500004,Entire lens capsule,SNOMED CT,244500004,http://purl.bioontology.org/ontology/SNOMEDCT/244500004
244501000,Anterior lens capsule,SNOMED CT,244501000,http://purl.bioontology.org/ontology/SNOMEDCT/244501000
244502007,Posterior lens capsule,SNOMED CT,244502007,http://purl.bioontology.org/ontology/SNOMEDCT/244502007
244503002,Central tympanic membrane,SNOMED CT,244503002,http://purl.bioontology.org/ontology/SNOMEDCT/244503002
244504008,Posteromarginal tympanic membrane,SNOMED CT,244504008,http://purl.bioontology.org/ontology/SNOMEDCT/244504008
244507001,Entire choana,SNOMED CT,244507001,http://purl.bioontology.org/ontology/SNOMEDCT/244507001
244543007,Zygapophysial joint within regions of vertebral column,SNOMED CT,244543007,http://purl.bioontology.org/ontology/SNOMEDCT/244543007
244544001,Zygapophysial joint between regions of vertebral column,SNOMED CT,244544001,http://purl.bioontology.org/ontology/SNOMEDCT/244544001
244548003,Component of knee joint,SNOMED CT,244548003,http://purl.bioontology.org/ontology/SNOMEDCT/244548003
244549006,Medial femorotibial joint,SNOMED CT,244549006,http://purl.bioontology.org/ontology/SNOMEDCT/244549006
244550006,Lateral femorotibial joint,SNOMED CT,244550006,http://purl.bioontology.org/ontology/SNOMEDCT/244550006
244551005,Compartment of knee,SNOMED CT,244551005,http://purl.bioontology.org/ontology/SNOMEDCT/244551005
244552003,Medial compartment of knee,SNOMED CT,244552003,http://purl.bioontology.org/ontology/SNOMEDCT/244552003
244553008,Lateral compartment of knee,SNOMED CT,244553008,http://purl.bioontology.org/ontology/SNOMEDCT/244553008
244556000,Facet of subtalar joint,SNOMED CT,244556000,http://purl.bioontology.org/ontology/SNOMEDCT/244556000
244557009,Cuboideonavicular joint,SNOMED CT,244557009,http://purl.bioontology.org/ontology/SNOMEDCT/244557009
244558004,Intercuneiform joint,SNOMED CT,244558004,http://purl.bioontology.org/ontology/SNOMEDCT/244558004
244559007,Medial intercuneiform joint,SNOMED CT,244559007,http://purl.bioontology.org/ontology/SNOMEDCT/244559007
244560002,Lateral intercuneiform joint,SNOMED CT,244560002,http://purl.bioontology.org/ontology/SNOMEDCT/244560002
244561003,First intermetatarsal joint,SNOMED CT,244561003,http://purl.bioontology.org/ontology/SNOMEDCT/244561003
244562005,Second intermetatarsal joint,SNOMED CT,244562005,http://purl.bioontology.org/ontology/SNOMEDCT/244562005
244563000,Third intermetatarsal joint,SNOMED CT,244563000,http://purl.bioontology.org/ontology/SNOMEDCT/244563000
244564006,Entire metatarsophalangeal joint of lesser toe,SNOMED CT,244564006,http://purl.bioontology.org/ontology/SNOMEDCT/244564006
244565007,Entire proximal interphalangeal joint of lesser toe,SNOMED CT,244565007,http://purl.bioontology.org/ontology/SNOMEDCT/244565007
244566008,Entire distal interphalangeal joint of lesser toe,SNOMED CT,244566008,http://purl.bioontology.org/ontology/SNOMEDCT/244566008
244567004,Soft tissue joint component,SNOMED CT,244567004,http://purl.bioontology.org/ontology/SNOMEDCT/244567004
244568009,Entire knee meniscus,SNOMED CT,244568009,http://purl.bioontology.org/ontology/SNOMEDCT/244568009
244569001,Horn of knee meniscus,SNOMED CT,244569001,http://purl.bioontology.org/ontology/SNOMEDCT/244569001
244570000,Entire intervertebral disc,SNOMED CT,244570000,http://purl.bioontology.org/ontology/SNOMEDCT/244570000
244571001,Entire cervical disc,SNOMED CT,244571001,http://purl.bioontology.org/ontology/SNOMEDCT/244571001
244572008,Entire C2/3 disc,SNOMED CT,244572008,http://purl.bioontology.org/ontology/SNOMEDCT/244572008
244573003,Entire intervertebral disc of third cervical vertebra,SNOMED CT,244573003,http://purl.bioontology.org/ontology/SNOMEDCT/244573003
244574009,Entire glomerular mesangium,SNOMED CT,244574009,http://purl.bioontology.org/ontology/SNOMEDCT/244574009
244575005,Entire thoracic disc,SNOMED CT,244575005,http://purl.bioontology.org/ontology/SNOMEDCT/244575005
244576006,Entire lumbar disc,SNOMED CT,244576006,http://purl.bioontology.org/ontology/SNOMEDCT/244576006
244577002,L4/S1 disc,SNOMED CT,244577002,http://purl.bioontology.org/ontology/SNOMEDCT/244577002
244578007,L5/6 disc,SNOMED CT,244578007,http://purl.bioontology.org/ontology/SNOMEDCT/244578007
244579004,L6/S1 disc,SNOMED CT,244579004,http://purl.bioontology.org/ontology/SNOMEDCT/244579004
244580001,Structure of ligament of head and neck,SNOMED CT,244580001,http://purl.bioontology.org/ontology/SNOMEDCT/244580001
244581002,Extracapsular ligament of temporomandibular joint,SNOMED CT,244581002,http://purl.bioontology.org/ontology/SNOMEDCT/244581002
244582009,Entire lateral ligament of temporomandibular joint,SNOMED CT,244582009,http://purl.bioontology.org/ontology/SNOMEDCT/244582009
244583004,Entire sphenomandibular ligament of temporomandibular joint,SNOMED CT,244583004,http://purl.bioontology.org/ontology/SNOMEDCT/244583004
244584005,Entire stylomandibular ligament of temporomandibular joint,SNOMED CT,244584005,http://purl.bioontology.org/ontology/SNOMEDCT/244584005
244585006,Canthal ligament,SNOMED CT,244585006,http://purl.bioontology.org/ontology/SNOMEDCT/244585006
244588008,Entire ligament of spine,SNOMED CT,244588008,http://purl.bioontology.org/ontology/SNOMEDCT/244588008
244589000,Ligament of axis,SNOMED CT,244589000,http://purl.bioontology.org/ontology/SNOMEDCT/244589000
244590009,Entire intervertebral ligament,SNOMED CT,244590009,http://purl.bioontology.org/ontology/SNOMEDCT/244590009
244591008,Unpaired intervertebral syndesmosis,SNOMED CT,244591008,http://purl.bioontology.org/ontology/SNOMEDCT/244591008
244592001,Entire supraspinous ligament,SNOMED CT,244592001,http://purl.bioontology.org/ontology/SNOMEDCT/244592001
244593006,Cervicothoracic part of supraspinous ligament,SNOMED CT,244593006,http://purl.bioontology.org/ontology/SNOMEDCT/244593006
