name,definition,codesystem,code,ontologyTermURI
"CLN2 disease","CLN2 disease","Orphanet","228349","http://www.orpha.net/ORDO/Orphanet_228349"
"CLN3 disease","CLN3 disease","Orphanet","228346","http://www.orpha.net/ORDO/Orphanet_228346"
"CLN4B disease","CLN4B disease","Orphanet","228343","http://www.orpha.net/ORDO/Orphanet_228343"
"White fibrous papulosis of the neck","White fibrous papulosis of the neck","Orphanet","228290","http://www.orpha.net/ORDO/Orphanet_228290"
"Pseudoxanthoma elasticum-like papillary dermal elastolysis","Pseudoxanthoma elasticum-like papillary dermal elastolysis","Orphanet","228293","http://www.orpha.net/ORDO/Orphanet_228293"
"Mid-dermal elastolysis","Mid-dermal elastolysis","Orphanet","228299","http://www.orpha.net/ORDO/Orphanet_228299"
"Carnitine palmitoyl transferase II deficiency, myopathic form","Carnitine palmitoyl transferase II deficiency, myopathic form","Orphanet","228302","http://www.orpha.net/ORDO/Orphanet_228302"
"Carnitine palmitoyl transferase II deficiency, severe infantile form","Carnitine palmitoyl transferase II deficiency, severe infantile form","Orphanet","228305","http://www.orpha.net/ORDO/Orphanet_228305"
"Carnitine palmitoyl transferase II deficiency, neonatal form","Carnitine palmitoyl transferase II deficiency, neonatal form","Orphanet","228308","http://www.orpha.net/ORDO/Orphanet_228308"
"Autoimmune hemolytic anemia, cold type","Autoimmune hemolytic anemia, cold type","Orphanet","228312","http://www.orpha.net/ORDO/Orphanet_228312"
"Elastoderma","Elastoderma","Orphanet","228240","http://www.orpha.net/ORDO/Orphanet_228240"
"CACH syndrome","CACH syndrome","Orphanet","135","http://www.orpha.net/ORDO/Orphanet_135"
"Elastofibroma dorsi","Elastofibroma dorsi","Orphanet","228243","http://www.orpha.net/ORDO/Orphanet_228243"
"Acquired pseudoxanthoma elasticum","Acquired pseudoxanthoma elasticum","Orphanet","228247","http://www.orpha.net/ORDO/Orphanet_228247"
"Elastoma","Elastoma","Orphanet","228254","http://www.orpha.net/ORDO/Orphanet_228254"
"Papular elastorrhexis","Papular elastorrhexis","Orphanet","228264","http://www.orpha.net/ORDO/Orphanet_228264"
"Primary anetoderma","Primary anetoderma","Orphanet","228272","http://www.orpha.net/ORDO/Orphanet_228272"
"Familial anetoderma","Familial anetoderma","Orphanet","228277","http://www.orpha.net/ORDO/Orphanet_228277"
"Acquired cutis laxa","Acquired cutis laxa","Orphanet","228285","http://www.orpha.net/ORDO/Orphanet_228285"
"Patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome","Patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome","Orphanet","228190","http://www.orpha.net/ORDO/Orphanet_228190"
"Overhydrated hereditary stomatocytosis","Overhydrated hereditary stomatocytosis","Orphanet","3203","http://www.orpha.net/ORDO/Orphanet_3203"
"Dehydrated hereditary stomatocytosis","Dehydrated hereditary stomatocytosis","Orphanet","3202","http://www.orpha.net/ORDO/Orphanet_3202"
"Acquired dermis elastic tissue disorder","Acquired dermis elastic tissue disorder","Orphanet","228218","http://www.orpha.net/ORDO/Orphanet_228218"
"Genetic dermis elastic tissue disorder","Genetic dermis elastic tissue disorder","Orphanet","228215","http://www.orpha.net/ORDO/Orphanet_228215"
"Acquired dermis elastic tissue disorder with increased elastic tissue","Acquired dermis elastic tissue disorder with increased elastic tissue","Orphanet","228224","http://www.orpha.net/ORDO/Orphanet_228224"
"Acquired dermis elastic tissue disorder with decreased elastic tissue","Acquired dermis elastic tissue disorder with decreased elastic tissue","Orphanet","228221","http://www.orpha.net/ORDO/Orphanet_228221"
"Benign focal seizures of adolescence","Benign focal seizures of adolescence","Orphanet","1544","http://www.orpha.net/ORDO/Orphanet_1544"
"Linear focal elastosis","Linear focal elastosis","Orphanet","228236","http://www.orpha.net/ORDO/Orphanet_228236"
"Late-onset focal dermal elastosis","Late-onset focal dermal elastosis","Orphanet","228227","http://www.orpha.net/ORDO/Orphanet_228227"
"Multiple sclerosis variant","Multiple sclerosis variant","Orphanet","228145","http://www.orpha.net/ORDO/Orphanet_228145"
"Idiopathic ventricular fibrillation, non Brugada type","Idiopathic ventricular fibrillation, non Brugada type","Orphanet","228140","http://www.orpha.net/ORDO/Orphanet_228140"
"X-linked Alport syndrome-diffuse leiomyomatosis","X-linked Alport syndrome-diffuse leiomyomatosis","Orphanet","1018","http://www.orpha.net/ORDO/Orphanet_1018"
"Baló concentric sclerosis","Baló concentric sclerosis","Orphanet","228165","http://www.orpha.net/ORDO/Orphanet_228165"
"Benign familial infantile epilepsy","Benign familial infantile epilepsy","Orphanet","306","http://www.orpha.net/ORDO/Orphanet_306"
"Marburg acute multiple sclerosis","Marburg acute multiple sclerosis","Orphanet","228157","http://www.orpha.net/ORDO/Orphanet_228157"
"Congenital factor X deficiency","Congenital factor X deficiency","Orphanet","328","http://www.orpha.net/ORDO/Orphanet_328"
"Autosomal dominant Charcot-Marie-Tooth disease type 2N","Autosomal dominant Charcot-Marie-Tooth disease type 2N","Orphanet","228174","http://www.orpha.net/ORDO/Orphanet_228174"
"Autosomal dominant striatal neurodegeneration","Autosomal dominant striatal neurodegeneration","Orphanet","228169","http://www.orpha.net/ORDO/Orphanet_228169"
"Hemoglobin C disease","Hemoglobin C disease","Orphanet","2132","http://www.orpha.net/ORDO/Orphanet_2132"
"Hemoglobin E disease","Hemoglobin E disease","Orphanet","2133","http://www.orpha.net/ORDO/Orphanet_2133"
"Heart-hand syndrome","Heart-hand syndrome","Orphanet","228184","http://www.orpha.net/ORDO/Orphanet_228184"
"Autosomal dominant Charcot-Marie-Tooth disease type 2M","Autosomal dominant Charcot-Marie-Tooth disease type 2M","Orphanet","228179","http://www.orpha.net/ORDO/Orphanet_228179"
"Hereditary elliptocytosis","Hereditary elliptocytosis","Orphanet","288","http://www.orpha.net/ORDO/Orphanet_288"
"NON RARE IN EUROPE: Pseudoarylsulfatase A deficiency","NON RARE IN EUROPE: Pseudoarylsulfatase A deficiency","Orphanet","751","http://www.orpha.net/ORDO/Orphanet_751"
"Hermansky-Pudlak syndrome type 7","Hermansky-Pudlak syndrome type 7","Orphanet","231531","http://www.orpha.net/ORDO/Orphanet_231531"
"Hermansky-Pudlak syndrome type 8","Hermansky-Pudlak syndrome type 8","Orphanet","231537","http://www.orpha.net/ORDO/Orphanet_231537"
"Hermansky-Pudlak syndrome without pulmonary fibrosis","Hermansky-Pudlak syndrome without pulmonary fibrosis","Orphanet","231512","http://www.orpha.net/ORDO/Orphanet_231512"
"Idiopathic camptocormia","Idiopathic camptocormia","Orphanet","1320","http://www.orpha.net/ORDO/Orphanet_1320"
"Early-onset generalized limb-onset dystonia","Early-onset generalized limb-onset dystonia","Orphanet","256","http://www.orpha.net/ORDO/Orphanet_256"
"Hermansky-Pudlak syndrome with pulmonary fibrosis","Hermansky-Pudlak syndrome with pulmonary fibrosis","Orphanet","231500","http://www.orpha.net/ORDO/Orphanet_231500"
"Pure autonomic failure","Pure autonomic failure","Orphanet","441","http://www.orpha.net/ORDO/Orphanet_441"
"Acute pandysautonomia","Acute pandysautonomia","Orphanet","231457","http://www.orpha.net/ORDO/Orphanet_231457"
"Acute sensory ataxic neuropathy","Acute sensory ataxic neuropathy","Orphanet","231466","http://www.orpha.net/ORDO/Orphanet_231466"
"Infantile bilateral striatal necrosis","Infantile bilateral striatal necrosis","Orphanet","1576","http://www.orpha.net/ORDO/Orphanet_1576"
"Paraparetic variant of Guillain-Barré syndrome","Paraparetic variant of Guillain-Barré syndrome","Orphanet","231445","http://www.orpha.net/ORDO/Orphanet_231445"
"Acute pure sensory neuropathy","Acute pure sensory neuropathy","Orphanet","231450","http://www.orpha.net/ORDO/Orphanet_231450"
"Narcolepsy type 1","Narcolepsy type 1","Orphanet","2073","http://www.orpha.net/ORDO/Orphanet_2073"
"Pharyngeal-cervical-brachial variant of Guillain-Barré syndrome","Pharyngeal-cervical-brachial variant of Guillain-Barré syndrome","Orphanet","231426","http://www.orpha.net/ORDO/Orphanet_231426"
"Regional variant of Guillain-Barré syndrome","Regional variant of Guillain-Barré syndrome","Orphanet","231416","http://www.orpha.net/ORDO/Orphanet_231416"
"Functional variant of Guillain-Barré syndrome","Functional variant of Guillain-Barré syndrome","Orphanet","231419","http://www.orpha.net/ORDO/Orphanet_231419"
"Alpha-thalassemia-myelodysplastic syndrome","Alpha-thalassemia-myelodysplastic syndrome","Orphanet","231401","http://www.orpha.net/ORDO/Orphanet_231401"
"Variant of Guillain-Barré syndrome","Variant of Guillain-Barré syndrome","Orphanet","231413","http://www.orpha.net/ORDO/Orphanet_231413"
"Focal, segmental or multifocal dystonia","Focal, segmental or multifocal dystonia","Orphanet","1866","http://www.orpha.net/ORDO/Orphanet_1866"
"Linear verrucous nevus syndrome","Linear verrucous nevus syndrome","Orphanet","2611","http://www.orpha.net/ORDO/Orphanet_2611"
"Beta-thalassemia-X-linked thrombocytopenia syndrome","Beta-thalassemia-X-linked thrombocytopenia syndrome","Orphanet","231393","http://www.orpha.net/ORDO/Orphanet_231393"
"Mixed connective tissue disease","Mixed connective tissue disease","Orphanet","809","http://www.orpha.net/ORDO/Orphanet_809"
"Beta-thalassemia with other manifestations","Beta-thalassemia with other manifestations","Orphanet","231386","http://www.orpha.net/ORDO/Orphanet_231386"
"Beta-thalassemia-trichothiodystrophy syndrome","Beta-thalassemia-trichothiodystrophy syndrome","Orphanet","231256","http://www.orpha.net/ORDO/Orphanet_231256"
"Medullary sponge kidney","Medullary sponge kidney","Orphanet","1309","http://www.orpha.net/ORDO/Orphanet_1309"
"Hemoglobin E-beta-thalassemia syndrome","Hemoglobin E-beta-thalassemia syndrome","Orphanet","231249","http://www.orpha.net/ORDO/Orphanet_231249"
"Hemoglobin C-beta-thalassemia syndrome","Hemoglobin C-beta-thalassemia syndrome","Orphanet","231242","http://www.orpha.net/ORDO/Orphanet_231242"
"Idiopathic hypercalciuria","Idiopathic hypercalciuria","Orphanet","2197","http://www.orpha.net/ORDO/Orphanet_2197"
"Delta-beta-thalassemia","Delta-beta-thalassemia","Orphanet","231237","http://www.orpha.net/ORDO/Orphanet_231237"
"Beta-thalassemia associated with another hemoglobin anomaly","Beta-thalassemia associated with another hemoglobin anomaly","Orphanet","231230","http://www.orpha.net/ORDO/Orphanet_231230"
"Dominant beta-thalassemia","Dominant beta-thalassemia","Orphanet","231226","http://www.orpha.net/ORDO/Orphanet_231226"
"Distal renal tubular acidosis","Distal renal tubular acidosis","Orphanet","18","http://www.orpha.net/ORDO/Orphanet_18"
"Beta-thalassemia intermedia","Beta-thalassemia intermedia","Orphanet","231222","http://www.orpha.net/ORDO/Orphanet_231222"
"Castleman disease","Castleman disease","Orphanet","160","http://www.orpha.net/ORDO/Orphanet_160"
"Beta-thalassemia major","Beta-thalassemia major","Orphanet","231214","http://www.orpha.net/ORDO/Orphanet_231214"
"Familial benign chronic pemphigus","Familial benign chronic pemphigus","Orphanet","2841","http://www.orpha.net/ORDO/Orphanet_2841"
"Usher syndrome type 3","Usher syndrome type 3","Orphanet","231183","http://www.orpha.net/ORDO/Orphanet_231183"
"Frasier syndrome","Frasier syndrome","Orphanet","347","http://www.orpha.net/ORDO/Orphanet_347"
"Usher syndrome type 2","Usher syndrome type 2","Orphanet","231178","http://www.orpha.net/ORDO/Orphanet_231178"
"Chronic diarrhea with villous atrophy","Chronic diarrhea with villous atrophy","Orphanet","1670","http://www.orpha.net/ORDO/Orphanet_1670"
"Combined immunodeficiency due to partial RAG1 deficiency","Combined immunodeficiency due to partial RAG1 deficiency","Orphanet","231154","http://www.orpha.net/ORDO/Orphanet_231154"
"Myopathy and diabetes mellitus","Myopathy and diabetes mellitus","Orphanet","2596","http://www.orpha.net/ORDO/Orphanet_2596"
"Properdin deficiency","Properdin deficiency","Orphanet","2966","http://www.orpha.net/ORDO/Orphanet_2966"
"Familial cerebral saccular aneurysm","Familial cerebral saccular aneurysm","Orphanet","231160","http://www.orpha.net/ORDO/Orphanet_231160"
"Usher syndrome type 1","Usher syndrome type 1","Orphanet","231169","http://www.orpha.net/ORDO/Orphanet_231169"
"Silver-Russell syndrome due to 7p11.2p13 microduplication","Silver-Russell syndrome due to 7p11.2p13 microduplication","Orphanet","231137","http://www.orpha.net/ORDO/Orphanet_231137"
"Silver-Russell syndrome due to an imprinting defect of 11p15","Silver-Russell syndrome due to an imprinting defect of 11p15","Orphanet","231140","http://www.orpha.net/ORDO/Orphanet_231140"
"Silver-Russell syndrome due to 11p15 microduplication","Silver-Russell syndrome due to 11p15 microduplication","Orphanet","231144","http://www.orpha.net/ORDO/Orphanet_231144"
"Anti-HLA hyperimmunization","Anti-HLA hyperimmunization","Orphanet","2194","http://www.orpha.net/ORDO/Orphanet_2194"
"Silver-Russell syndrome due to maternal uniparental disomy of chromosome 11","Silver-Russell syndrome due to maternal uniparental disomy of chromosome 11","Orphanet","231147","http://www.orpha.net/ORDO/Orphanet_231147"
"Beckwith-Wiedemann syndrome due to CDKN1C mutation","Beckwith-Wiedemann syndrome due to CDKN1C mutation","Orphanet","231120","http://www.orpha.net/ORDO/Orphanet_231120"
"Beckwith-Wiedemann syndrome due to 11p15 microdeletion","Beckwith-Wiedemann syndrome due to 11p15 microdeletion","Orphanet","231127","http://www.orpha.net/ORDO/Orphanet_231127"
"Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion","Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion","Orphanet","231130","http://www.orpha.net/ORDO/Orphanet_231130"
"High-grade dysplasia in patients with Barrett esophagus","High-grade dysplasia in patients with Barrett esophagus","Orphanet","231080","http://www.orpha.net/ORDO/Orphanet_231080"
"Familial rhabdoid tumor","Familial rhabdoid tumor","Orphanet","231108","http://www.orpha.net/ORDO/Orphanet_231108"
"Familial hypocalciuric hypercalcemia","Familial hypocalciuric hypercalcemia","Orphanet","405","http://www.orpha.net/ORDO/Orphanet_405"
"Drug-induced lupus erythematosus","Drug-induced lupus erythematosus","Orphanet","231111","http://www.orpha.net/ORDO/Orphanet_231111"
"Beckwith-Wiedemann syndrome due to imprinting defect of 11p15","Beckwith-Wiedemann syndrome due to imprinting defect of 11p15","Orphanet","231117","http://www.orpha.net/ORDO/Orphanet_231117"
"Balantidiasis","Balantidiasis","Orphanet","1223","http://www.orpha.net/ORDO/Orphanet_1223"
"Familial generalized lentiginosis","Familial generalized lentiginosis","Orphanet","231040","http://www.orpha.net/ORDO/Orphanet_231040"
"Essential thrombocythemia","Essential thrombocythemia","Orphanet","3318","http://www.orpha.net/ORDO/Orphanet_3318"
"Ehlers-Danlos/osteogenesis imperfecta syndrome","Ehlers-Danlos/osteogenesis imperfecta syndrome","Orphanet","230857","http://www.orpha.net/ORDO/Orphanet_230857"
"Cardiac-valvular Ehlers-Danlos syndrome","Cardiac-valvular Ehlers-Danlos syndrome","Orphanet","230851","http://www.orpha.net/ORDO/Orphanet_230851"
"Erythema palmare hereditarium","Erythema palmare hereditarium","Orphanet","231031","http://www.orpha.net/ORDO/Orphanet_231031"
"Zollinger-Ellison syndrome","Zollinger-Ellison syndrome","Orphanet","913","http://www.orpha.net/ORDO/Orphanet_913"
"Congenital trigeminal anesthesia","Congenital trigeminal anesthesia","Orphanet","231013","http://www.orpha.net/ORDO/Orphanet_231013"
"Toxin-mediated infectious botulism","Toxin-mediated infectious botulism","Orphanet","230800","http://www.orpha.net/ORDO/Orphanet_230800"
"Vascular-like classical Ehlers-Danlos syndrome","Vascular-like classical Ehlers-Danlos syndrome","Orphanet","230845","http://www.orpha.net/ORDO/Orphanet_230845"
"Hereditary thrombophilia due to congenital antithrombin deficiency","Hereditary thrombophilia due to congenital antithrombin deficiency","Orphanet","82","http://www.orpha.net/ORDO/Orphanet_82"
"Classical-like Ehlers-Danlos syndrome type 1","Classical-like Ehlers-Danlos syndrome type 1","Orphanet","230839","http://www.orpha.net/ORDO/Orphanet_230839"
"Acute myeloid leukemia","Acute myeloid leukemia","Orphanet","519","http://www.orpha.net/ORDO/Orphanet_519"
"Rare genetic vascular disease","Rare genetic vascular disease","Orphanet","233655","http://www.orpha.net/ORDO/Orphanet_233655"
"Congenital vascular bone syndrome","Congenital vascular bone syndrome","Orphanet","235832","http://www.orpha.net/ORDO/Orphanet_235832"
"Familial hyperaldosteronism","Familial hyperaldosteronism","Orphanet","235936","http://www.orpha.net/ORDO/Orphanet_235936"
"Infundibulo-neurohypophysitis","Infundibulo-neurohypophysitis","Orphanet","238305","http://www.orpha.net/ORDO/Orphanet_238305"
"AApoAII amyloidosis","AApoAII amyloidosis","Orphanet","238269","http://www.orpha.net/ORDO/Orphanet_238269"
"15q11q13 microduplication syndrome","15q11q13 microduplication syndrome","Orphanet","238446","http://www.orpha.net/ORDO/Orphanet_238446"
"Severe X-linked mitochondrial encephalomyopathy","Severe X-linked mitochondrial encephalomyopathy","Orphanet","238329","http://www.orpha.net/ORDO/Orphanet_238329"
"Congenital erosive and vesicular dermatosis","Congenital erosive and vesicular dermatosis","Orphanet","231573","http://www.orpha.net/ORDO/Orphanet_231573"
"Primary unilateral adrenal hyperplasia","Primary unilateral adrenal hyperplasia","Orphanet","231580","http://www.orpha.net/ORDO/Orphanet_231580"
"Late-onset localized junctional epidermolysis bullosa-intellectual disability syndrome","Late-onset localized junctional epidermolysis bullosa-intellectual disability syndrome","Orphanet","231556","http://www.orpha.net/ORDO/Orphanet_231556"
"Generalized dominant dystrophic epidermolysis bullosa","Generalized dominant dystrophic epidermolysis bullosa","Orphanet","231568","http://www.orpha.net/ORDO/Orphanet_231568"
"Ectopic aldosterone-producing tumor","Ectopic aldosterone-producing tumor","Orphanet","231632","http://www.orpha.net/ORDO/Orphanet_231632"
"Rare surgically correctable form of primary aldosteronism","Rare surgically correctable form of primary aldosteronism","Orphanet","231637","http://www.orpha.net/ORDO/Orphanet_231637"
"Adrenocortical carcinoma with pure aldosterone hypersecretion","Adrenocortical carcinoma with pure aldosterone hypersecretion","Orphanet","231625","http://www.orpha.net/ORDO/Orphanet_231625"
"Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency","Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency","Orphanet","1900","http://www.orpha.net/ORDO/Orphanet_1900"
"Isolated growth hormone deficiency type IB","Isolated growth hormone deficiency type IB","Orphanet","231671","http://www.orpha.net/ORDO/Orphanet_231671"
"Vascular Ehlers-Danlos syndrome","Vascular Ehlers-Danlos syndrome","Orphanet","286","http://www.orpha.net/ORDO/Orphanet_286"
"Isolated growth hormone deficiency type II","Isolated growth hormone deficiency type II","Orphanet","231679","http://www.orpha.net/ORDO/Orphanet_231679"
"Rare non surgically correctable form of primary aldosteronism","Rare non surgically correctable form of primary aldosteronism","Orphanet","231641","http://www.orpha.net/ORDO/Orphanet_231641"
"Hypermobile Ehlers-Danlos syndrome","Hypermobile Ehlers-Danlos syndrome","Orphanet","285","http://www.orpha.net/ORDO/Orphanet_285"
"Isolated growth hormone deficiency type IA","Isolated growth hormone deficiency type IA","Orphanet","231662","http://www.orpha.net/ORDO/Orphanet_231662"
"Microcornea-posterior megalolenticonus-persistent fetal vasculature-coloboma syndrome","Microcornea-posterior megalolenticonus-persistent fetal vasculature-coloboma syndrome","Orphanet","231736","http://www.orpha.net/ORDO/Orphanet_231736"
"Epibulbar lipodermoid-preauricular appendage-polythelia syndrome","Epibulbar lipodermoid-preauricular appendage-polythelia syndrome","Orphanet","231742","http://www.orpha.net/ORDO/Orphanet_231742"
"Epidermolysis bullosa simplex with muscular dystrophy","Epidermolysis bullosa simplex with muscular dystrophy","Orphanet","257","http://www.orpha.net/ORDO/Orphanet_257"
"Dermatosparaxis Ehlers-Danlos syndrome","Dermatosparaxis Ehlers-Danlos syndrome","Orphanet","1901","http://www.orpha.net/ORDO/Orphanet_1901"
"Isolated growth hormone deficiency type III","Isolated growth hormone deficiency type III","Orphanet","231692","http://www.orpha.net/ORDO/Orphanet_231692"
"Non-acquired combined pituitary hormone deficiency-sensorineural hearing loss-spine abnormalities syndrome","Non-acquired combined pituitary hormone deficiency-sensorineural hearing loss-spine abnormalities syndrome","Orphanet","231720","http://www.orpha.net/ORDO/Orphanet_231720"
"Arthrochalasia Ehlers-Danlos syndrome","Arthrochalasia Ehlers-Danlos syndrome","Orphanet","1899","http://www.orpha.net/ORDO/Orphanet_1899"
"Congenital nephrotic syndrome, Finnish type","Congenital nephrotic syndrome, Finnish type","Orphanet","839","http://www.orpha.net/ORDO/Orphanet_839"
"Infectious embryofetopathy","Infectious embryofetopathy","Orphanet","232035","http://www.orpha.net/ORDO/Orphanet_232035"
"Miller-Dieker syndrome","Miller-Dieker syndrome","Orphanet","531","http://www.orpha.net/ORDO/Orphanet_531"
"Soft tissue sarcoma","Soft tissue sarcoma","Orphanet","3394","http://www.orpha.net/ORDO/Orphanet_3394"
"Isolated lissencephaly type 1 without known genetic defects","Isolated lissencephaly type 1 without known genetic defects","Orphanet","1084","http://www.orpha.net/ORDO/Orphanet_1084"
"Alpha-thalassemia-related diseases","Alpha-thalassemia-related diseases","Orphanet","232288","http://www.orpha.net/ORDO/Orphanet_232288"
"Microlissencephaly","Microlissencephaly","Orphanet","1083","http://www.orpha.net/ORDO/Orphanet_1083"
"X-linked lissencephaly with abnormal genitalia","X-linked lissencephaly with abnormal genitalia","Orphanet","452","http://www.orpha.net/ORDO/Orphanet_452"
"4q21 microdeletion syndrome","4q21 microdeletion syndrome","Orphanet","238750","http://www.orpha.net/ORDO/Orphanet_238750"
"Autosomal dominant limb-girdle muscular dystrophy type 1H","Autosomal dominant limb-girdle muscular dystrophy type 1H","Orphanet","238755","http://www.orpha.net/ORDO/Orphanet_238755"
"Glaucoma secondary to spherophakia/ectopia lentis and megalocornea","Glaucoma secondary to spherophakia/ectopia lentis and megalocornea","Orphanet","238763","http://www.orpha.net/ORDO/Orphanet_238763"
"Transient congenital hypothyroidism due to maternal factor","Transient congenital hypothyroidism due to maternal factor","Orphanet","238696","http://www.orpha.net/ORDO/Orphanet_238696"
"Transient congenital hypothyroidism due to neonatal factor","Transient congenital hypothyroidism due to neonatal factor","Orphanet","238699","http://www.orpha.net/ORDO/Orphanet_238699"
"Familial congenital mirror movements","Familial congenital mirror movements","Orphanet","238722","http://www.orpha.net/ORDO/Orphanet_238722"
"Mammary-digital-nail syndrome","Mammary-digital-nail syndrome","Orphanet","238744","http://www.orpha.net/ORDO/Orphanet_238744"
"Ptosis-syndactyly-learning difficulties syndrome","Ptosis-syndactyly-learning difficulties syndrome","Orphanet","238766","http://www.orpha.net/ORDO/Orphanet_238766"
"1q44 microdeletion syndrome","1q44 microdeletion syndrome","Orphanet","238769","http://www.orpha.net/ORDO/Orphanet_238769"
"Lymphoproliferative syndrome","Lymphoproliferative syndrome","Orphanet","238510","http://www.orpha.net/ORDO/Orphanet_238510"
"Hypotonia-cystinuria type 1 syndrome","Hypotonia-cystinuria type 1 syndrome","Orphanet","238517","http://www.orpha.net/ORDO/Orphanet_238517"
"Combined immunodeficiency due to CD27 deficiency","Combined immunodeficiency due to CD27 deficiency","Orphanet","238505","http://www.orpha.net/ORDO/Orphanet_238505"
"Hypohidrotic ectodermal dysplasia","Hypohidrotic ectodermal dysplasia","Orphanet","238468","http://www.orpha.net/ORDO/Orphanet_238468"
"Familial hypercholanemia","Familial hypercholanemia","Orphanet","238475","http://www.orpha.net/ORDO/Orphanet_238475"
"Infantile dystonia-parkinsonism","Infantile dystonia-parkinsonism","Orphanet","238455","http://www.orpha.net/ORDO/Orphanet_238455"
"SLC35A1-CDG","SLC35A1-CDG","Orphanet","238459","http://www.orpha.net/ORDO/Orphanet_238459"
"Familial clubfoot due to 17q23.1q23.2 microduplication","Familial clubfoot due to 17q23.1q23.2 microduplication","Orphanet","238578","http://www.orpha.net/ORDO/Orphanet_238578"
"Hyperphenylalaninemia due to tetrahydrobiopterin deficiency","Hyperphenylalaninemia due to tetrahydrobiopterin deficiency","Orphanet","238583","http://www.orpha.net/ORDO/Orphanet_238583"
"Chuvash erythrocytosis","Chuvash erythrocytosis","Orphanet","238557","http://www.orpha.net/ORDO/Orphanet_238557"
"Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome","Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome","Orphanet","238569","http://www.orpha.net/ORDO/Orphanet_238569"
"Acquired secondary polycythemia","Acquired secondary polycythemia","Orphanet","238547","http://www.orpha.net/ORDO/Orphanet_238547"
"Atypical hypotonia-cystinuria syndrome","Atypical hypotonia-cystinuria syndrome","Orphanet","238523","http://www.orpha.net/ORDO/Orphanet_238523"
"Congenital secondary polycythemia","Congenital secondary polycythemia","Orphanet","238536","http://www.orpha.net/ORDO/Orphanet_238536"
"Megacystis-megaureter syndrome","Megacystis-megaureter syndrome","Orphanet","238637","http://www.orpha.net/ORDO/Orphanet_238637"
"Idiopathic intracranial hypertension","Idiopathic intracranial hypertension","Orphanet","238624","http://www.orpha.net/ORDO/Orphanet_238624"
"Ileal pouch anal anastomosis related faecal incontinence","Ileal pouch anal anastomosis related faecal incontinence","Orphanet","238621","http://www.orpha.net/ORDO/Orphanet_238621"
"NON RARE IN EUROPE: Alzheimer disease","NON RARE IN EUROPE: Alzheimer disease","Orphanet","238616","http://www.orpha.net/ORDO/Orphanet_238616"
"Beckwith-Wiedemann syndrome due to NSD1 mutation","Beckwith-Wiedemann syndrome due to NSD1 mutation","Orphanet","238613","http://www.orpha.net/ORDO/Orphanet_238613"
"Primary orthostatic tremor","Primary orthostatic tremor","Orphanet","238606","http://www.orpha.net/ORDO/Orphanet_238606"
"IgG4-related mesenteritis","IgG4-related mesenteritis","Orphanet","238593","http://www.orpha.net/ORDO/Orphanet_238593"
"Neonatal iodine exposure","Neonatal iodine exposure","Orphanet","238688","http://www.orpha.net/ORDO/Orphanet_238688"
"Isolated thyrotropin-releasing hormone deficiency","Isolated thyrotropin-releasing hormone deficiency","Orphanet","238670","http://www.orpha.net/ORDO/Orphanet_238670"
"Isolated congenital hypogonadotropic hypogonadism","Isolated congenital hypogonadotropic hypogonadism","Orphanet","238666","http://www.orpha.net/ORDO/Orphanet_238666"
"Congenital primary megaureter, nonrefluxing and unobstructed form","Congenital primary megaureter, nonrefluxing and unobstructed form","Orphanet","238654","http://www.orpha.net/ORDO/Orphanet_238654"
"Congenital primary megaureter, refluxing form","Congenital primary megaureter, refluxing form","Orphanet","238650","http://www.orpha.net/ORDO/Orphanet_238650"
"Congenital primary megaureter, obstructed form","Congenital primary megaureter, obstructed form","Orphanet","238646","http://www.orpha.net/ORDO/Orphanet_238646"
"Primary megaureter, adult-onset form","Primary megaureter, adult-onset form","Orphanet","238642","http://www.orpha.net/ORDO/Orphanet_238642"
"Syndromic obesity","Syndromic obesity","Orphanet","240371","http://www.orpha.net/ORDO/Orphanet_240371"
"Classic progressive supranuclear palsy syndrome","Classic progressive supranuclear palsy syndrome","Orphanet","240071","http://www.orpha.net/ORDO/Orphanet_240071"
"Progressive supranuclear palsy-progressive non-fluent aphasia syndrome","Progressive supranuclear palsy-progressive non-fluent aphasia syndrome","Orphanet","240112","http://www.orpha.net/ORDO/Orphanet_240112"
"Progressive supranuclear palsy-corticobasal syndrome","Progressive supranuclear palsy-corticobasal syndrome","Orphanet","240103","http://www.orpha.net/ORDO/Orphanet_240103"
"Progressive supranuclear palsy-pure akinesia with gait freezing syndrome","Progressive supranuclear palsy-pure akinesia with gait freezing syndrome","Orphanet","240094","http://www.orpha.net/ORDO/Orphanet_240094"
"Progressive supranuclear palsy-parkinsonism syndrome","Progressive supranuclear palsy-parkinsonism syndrome","Orphanet","240085","http://www.orpha.net/ORDO/Orphanet_240085"
"Nijmegen breakage syndrome-like disorder","Nijmegen breakage syndrome-like disorder","Orphanet","240760","http://www.orpha.net/ORDO/Orphanet_240760"
