name,label,codesystem,code,ontologyTermURI,isDuplicate
Inherited renal cancer-predisposing syndrome,Inherited renal cancer-predisposing syndrome,Orphanet,ORDO_319328,http://www.orpha.net/ORDO/Orphanet_319328,0
Inherited retinal disorder,Inherited retinal disorder,Orphanet,ORDO_71862,http://www.orpha.net/ORDO/Orphanet_71862,0
Iniencephaly,Iniencephaly,Orphanet,ORDO_63259,http://www.orpha.net/ORDO/Orphanet_63259,0
Insulin autoimmune syndrome,Insulin autoimmune syndrome,Orphanet,ORDO_411593,http://www.orpha.net/ORDO/Orphanet_411593,0
Insulin-resistance syndrome type A,Insulin-resistance syndrome type A,Orphanet,ORDO_2297,http://www.orpha.net/ORDO/Orphanet_2297,0
Insulin-resistance syndrome type B,Insulin-resistance syndrome type B,Orphanet,ORDO_2298,http://www.orpha.net/ORDO/Orphanet_2298,0
Insulinoma,Insulinoma,Orphanet,ORDO_97279,http://www.orpha.net/ORDO/Orphanet_97279,0
Intellectual disability syndrome due to a DYRK1A point mutation,Intellectual disability syndrome due to a DYRK1A point mutation,Orphanet,ORDO_464311,http://www.orpha.net/ORDO/Orphanet_464311,0
"Intellectual disability, Birk-Barel type","Intellectual disability, Birk-Barel type",Orphanet,ORDO_166108,http://www.orpha.net/ORDO/Orphanet_166108,0
"Intellectual disability, Buenos-Aires type","Intellectual disability, Buenos-Aires type",Orphanet,ORDO_3079,http://www.orpha.net/ORDO/Orphanet_3079,0
"Intellectual disability, Wolff type","Intellectual disability, Wolff type",Orphanet,ORDO_3080,http://www.orpha.net/ORDO/Orphanet_3080,0
Intellectual disability-alacrima-achalasia syndrome,Intellectual disability-alacrima-achalasia syndrome,Orphanet,ORDO_289483,http://www.orpha.net/ORDO/Orphanet_289483,0
Intellectual disability-autism-speech apraxia-craniofacial dysmorphism syndrome,Intellectual disability-autism-speech apraxia-craniofacial dysmorphism syndrome,Orphanet,ORDO_529965,http://www.orpha.net/ORDO/Orphanet_529965,0
Intellectual disability-balding-patella luxation-acromicria syndrome,Intellectual disability-balding-patella luxation-acromicria syndrome,Orphanet,ORDO_3041,http://www.orpha.net/ORDO/Orphanet_3041,0
Intellectual disability-brachydactyly-Pierre Robin syndrome,Intellectual disability-brachydactyly-Pierre Robin syndrome,Orphanet,ORDO_364577,http://www.orpha.net/ORDO/Orphanet_364577,0
Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome,Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome,Orphanet,ORDO_508498,http://www.orpha.net/ORDO/Orphanet_508498,0
Intellectual disability-cataracts-calcified pinnae-myopathy syndrome,Intellectual disability-cataracts-calcified pinnae-myopathy syndrome,Orphanet,ORDO_3042,http://www.orpha.net/ORDO/Orphanet_3042,0
Intellectual disability-cataracts-kyphosis syndrome,Intellectual disability-cataracts-kyphosis syndrome,Orphanet,ORDO_171860,http://www.orpha.net/ORDO/Orphanet_171860,0
Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,Orphanet,ORDO_397709,http://www.orpha.net/ORDO/Orphanet_397709,0
Intellectual disability-craniofacial dysmorphism-cryptorchidism syndrome,Intellectual disability-craniofacial dysmorphism-cryptorchidism syndrome,Orphanet,ORDO_329224,http://www.orpha.net/ORDO/Orphanet_329224,0
Intellectual disability-developmental delay-contractures syndrome,Intellectual disability-developmental delay-contractures syndrome,Orphanet,ORDO_3454,http://www.orpha.net/ORDO/Orphanet_3454,0
Intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome,Intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome,Orphanet,ORDO_3044,http://www.orpha.net/ORDO/Orphanet_3044,0
Intellectual disability-epilepsy-extrapyramidal syndrome,Intellectual disability-epilepsy-extrapyramidal syndrome,Orphanet,ORDO_468620,http://www.orpha.net/ORDO/Orphanet_468620,0
Intellectual disability-expressive aphasia-facial dysmorphism syndrome,Intellectual disability-expressive aphasia-facial dysmorphism syndrome,Orphanet,ORDO_436151,http://www.orpha.net/ORDO/Orphanet_436151,0
Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency,Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency,Orphanet,ORDO_404440,http://www.orpha.net/ORDO/Orphanet_404440,0
Intellectual disability-facial dysmorphism-hand anomalies syndrome,Intellectual disability-facial dysmorphism-hand anomalies syndrome,Orphanet,ORDO_370010,http://www.orpha.net/ORDO/Orphanet_370010,0
Intellectual disability-feeding difficulties-developmental delay-microcephaly syndrome,Intellectual disability-feeding difficulties-developmental delay-microcephaly syndrome,Orphanet,ORDO_363611,http://www.orpha.net/ORDO/Orphanet_363611,0
Intellectual disability-hyperkinetic movement-truncal ataxia syndrome,Intellectual disability-hyperkinetic movement-truncal ataxia syndrome,Orphanet,ORDO_369847,http://www.orpha.net/ORDO/Orphanet_369847,0
Intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome,Intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome,Orphanet,ORDO_1495,http://www.orpha.net/ORDO/Orphanet_1495,0
Intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome,Intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome,Orphanet,ORDO_314575,http://www.orpha.net/ORDO/Orphanet_314575,0
Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome,Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome,Orphanet,ORDO_457279,http://www.orpha.net/ORDO/Orphanet_457279,0
Intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome,Intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome,Orphanet,ORDO_468678,http://www.orpha.net/ORDO/Orphanet_468678,0
Intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome,Intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome,Orphanet,ORDO_457365,http://www.orpha.net/ORDO/Orphanet_457365,0
Intellectual disability-myopathy-short stature-endocrine defect syndrome,Intellectual disability-myopathy-short stature-endocrine defect syndrome,Orphanet,ORDO_3068,http://www.orpha.net/ORDO/Orphanet_3068,0
Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome,Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome,Orphanet,ORDO_352530,http://www.orpha.net/ORDO/Orphanet_352530,0
Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome,Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome,Orphanet,ORDO_397973,http://www.orpha.net/ORDO/Orphanet_397973,0
Intellectual disability-polydactyly-uncombable hair syndrome,Intellectual disability-polydactyly-uncombable hair syndrome,Orphanet,ORDO_3082,http://www.orpha.net/ORDO/Orphanet_3082,0
Intellectual disability-seizures-abnormal gait-facial dysmorphism syndrome,Intellectual disability-seizures-abnormal gait-facial dysmorphism syndrome,Orphanet,ORDO_513456,http://www.orpha.net/ORDO/Orphanet_513456,0
Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome,Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome,Orphanet,ORDO_369837,http://www.orpha.net/ORDO/Orphanet_369837,0
Intellectual disability-seizures-macrocephaly-obesity syndrome,Intellectual disability-seizures-macrocephaly-obesity syndrome,Orphanet,ORDO_369950,http://www.orpha.net/ORDO/Orphanet_369950,0
Intellectual disability-severe speech delay-mild dysmorphism syndrome,Intellectual disability-severe speech delay-mild dysmorphism syndrome,Orphanet,ORDO_391372,http://www.orpha.net/ORDO/Orphanet_391372,0
Intellectual disability-short stature-hypertelorism syndrome,Intellectual disability-short stature-hypertelorism syndrome,Orphanet,ORDO_3074,http://www.orpha.net/ORDO/Orphanet_3074,0
Intellectual disability-sparse hair-brachydactyly syndrome,Intellectual disability-sparse hair-brachydactyly syndrome,Orphanet,ORDO_3051,http://www.orpha.net/ORDO/Orphanet_3051,0
Intellectual disability-spasticity-ectrodactyly syndrome,Intellectual disability-spasticity-ectrodactyly syndrome,Orphanet,ORDO_1891,http://www.orpha.net/ORDO/Orphanet_1891,0
Intellectual disability-strabismus syndrome,Intellectual disability-strabismus syndrome,Orphanet,ORDO_363528,http://www.orpha.net/ORDO/Orphanet_363528,0
Interatrial communication,Interatrial communication,Orphanet,ORDO_1478,http://www.orpha.net/ORDO/Orphanet_1478,0
Intercalary limb defects,Intercalary limb defects,Orphanet,ORDO_294927,http://www.orpha.net/ORDO/Orphanet_294927,0
Interdigitating dendritic cell sarcoma,Interdigitating dendritic cell sarcoma,Orphanet,ORDO_86900,http://www.orpha.net/ORDO/Orphanet_86900,0
Intermediate Charcot-Marie-Tooth disease,Intermediate Charcot-Marie-Tooth disease,Orphanet,ORDO_476123,http://www.orpha.net/ORDO/Orphanet_476123,0
Intermediate DEND syndrome,Intermediate DEND syndrome,Orphanet,ORDO_99989,http://www.orpha.net/ORDO/Orphanet_99989,0
Intermediate isolated anorectal malformation,Intermediate isolated anorectal malformation,Orphanet,ORDO_171208,http://www.orpha.net/ORDO/Orphanet_171208,0
Intermediate maple syrup urine disease,Intermediate maple syrup urine disease,Orphanet,ORDO_268162,http://www.orpha.net/ORDO/Orphanet_268162,0
Intermediate nemaline myopathy,Intermediate nemaline myopathy,Orphanet,ORDO_171433,http://www.orpha.net/ORDO/Orphanet_171433,0
Intermediate osteopetrosis,Intermediate osteopetrosis,Orphanet,ORDO_210110,http://www.orpha.net/ORDO/Orphanet_210110,0
Intermediate severe Salla disease,Intermediate severe Salla disease,Orphanet,ORDO_309331,http://www.orpha.net/ORDO/Orphanet_309331,0
Intermediate uveitis,Intermediate uveitis,Orphanet,ORDO_279914,http://www.orpha.net/ORDO/Orphanet_279914,0
Intermittent hydrarthrosis,Intermittent hydrarthrosis,Orphanet,ORDO_329967,http://www.orpha.net/ORDO/Orphanet_329967,0
Intermittent maple syrup urine disease,Intermittent maple syrup urine disease,Orphanet,ORDO_268173,http://www.orpha.net/ORDO/Orphanet_268173,0
Intermittent neutropenia,Intermittent neutropenia,Orphanet,ORDO_2689,http://www.orpha.net/ORDO/Orphanet_2689,0
Internal carotid agenesis,Internal carotid agenesis,Orphanet,ORDO_981,http://www.orpha.net/ORDO/Orphanet_981,0
Interstitial cystitis,Interstitial cystitis,Orphanet,ORDO_37202,http://www.orpha.net/ORDO/Orphanet_37202,0
Interstitial granulomatous dermatitis with arthritis,Interstitial granulomatous dermatitis with arthritis,Orphanet,ORDO_79099,http://www.orpha.net/ORDO/Orphanet_79099,0
Interstitial lung disease,Interstitial lung disease,Orphanet,ORDO_182095,http://www.orpha.net/ORDO/Orphanet_182095,0
Interstitial lung disease due to ABCA3 deficiency,Interstitial lung disease due to ABCA3 deficiency,Orphanet,ORDO_440402,http://www.orpha.net/ORDO/Orphanet_440402,0
Interstitial lung disease due to SP-C deficiency,Interstitial lung disease due to SP-C deficiency,Orphanet,ORDO_440392,http://www.orpha.net/ORDO/Orphanet_440392,0
Interstitial lung disease in childhood and adulthood,Interstitial lung disease in childhood and adulthood,Orphanet,ORDO_264757,http://www.orpha.net/ORDO/Orphanet_264757,0
Interstitial lung disease specific to adulthood,Interstitial lung disease specific to adulthood,Orphanet,ORDO_264735,http://www.orpha.net/ORDO/Orphanet_264735,0
Interstitial lung disease specific to childhood,Interstitial lung disease specific to childhood,Orphanet,ORDO_264656,http://www.orpha.net/ORDO/Orphanet_264656,0
Interstitial lung disease specific to infancy,Interstitial lung disease specific to infancy,Orphanet,ORDO_264694,http://www.orpha.net/ORDO/Orphanet_264694,0
Interventricular septum aneurysm,Interventricular septum aneurysm,Orphanet,ORDO_99092,http://www.orpha.net/ORDO/Orphanet_99092,0
Intestinal botulism,Intestinal botulism,Orphanet,ORDO_178481,http://www.orpha.net/ORDO/Orphanet_178481,0
Intestinal disease due to fat malabsorption,Intestinal disease due to fat malabsorption,Orphanet,ORDO_104005,http://www.orpha.net/ORDO/Orphanet_104005,0
Intestinal disease due to vitamin absorption anomaly,Intestinal disease due to vitamin absorption anomaly,Orphanet,ORDO_104004,http://www.orpha.net/ORDO/Orphanet_104004,0
Intestinal lymphangiectasia,Intestinal lymphangiectasia,Orphanet,ORDO_36204,http://www.orpha.net/ORDO/Orphanet_36204,0
Intestinal malformation,Intestinal malformation,Orphanet,ORDO_97945,http://www.orpha.net/ORDO/Orphanet_97945,0
Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency,Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency,Orphanet,ORDO_314376,http://www.orpha.net/ORDO/Orphanet_314376,0
Intestinal polyposis syndrome,Intestinal polyposis syndrome,Orphanet,ORDO_104010,http://www.orpha.net/ORDO/Orphanet_104010,0
Intractable diarrhea of infancy,Intractable diarrhea of infancy,Orphanet,ORDO_73014,http://www.orpha.net/ORDO/Orphanet_73014,0
Intractable diarrhea-choanal atresia-eye anomalies syndrome,Intractable diarrhea-choanal atresia-eye anomalies syndrome,Orphanet,ORDO_137622,http://www.orpha.net/ORDO/Orphanet_137622,0
Intraductal papillary mucinous carcinoma of pancreas,Intraductal papillary mucinous carcinoma of pancreas,Orphanet,ORDO_424058,http://www.orpha.net/ORDO/Orphanet_424058,0
Intrahepatic cholestasis of pregnancy,Intrahepatic cholestasis of pregnancy,Orphanet,ORDO_69665,http://www.orpha.net/ORDO/Orphanet_69665,0
Intralobar congenital pulmonary sequestration,Intralobar congenital pulmonary sequestration,Orphanet,ORDO_280802,http://www.orpha.net/ORDO/Orphanet_280802,0
Intraneural perineurioma,Intraneural perineurioma,Orphanet,ORDO_100003,http://www.orpha.net/ORDO/Orphanet_100003,0
Intraocular medulloepithelioma,Intraocular medulloepithelioma,Orphanet,ORDO_268139,http://www.orpha.net/ORDO/Orphanet_268139,0
Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome,Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome,Orphanet,ORDO_436144,http://www.orpha.net/ORDO/Orphanet_436144,0
Intravascular large B-cell lymphoma,Intravascular large B-cell lymphoma,Orphanet,ORDO_98839,http://www.orpha.net/ORDO/Orphanet_98839,0
Invasive infections due to vancomycin-resistant enterococci,Invasive infections due to vancomycin-resistant enterococci,Orphanet,ORDO_90078,http://www.orpha.net/ORDO/Orphanet_90078,0
Invasive mole,Invasive mole,Orphanet,ORDO_99925,http://www.orpha.net/ORDO/Orphanet_99925,0
Invasive non-typhoidal salmonellosis,Invasive non-typhoidal salmonellosis,Orphanet,ORDO_324648,http://www.orpha.net/ORDO/Orphanet_324648,0
Inverse Klippel-Trnaunay syndrome,Inverse Klippel-Trnaunay syndrome,Orphanet,ORDO_329324,http://www.orpha.net/ORDO/Orphanet_329324,0
Inverse Marcus-Gunn phenomenon,Inverse Marcus-Gunn phenomenon,Orphanet,ORDO_98951,http://www.orpha.net/ORDO/Orphanet_98951,0
"Iran, Islamic Republic of","Iran, Islamic Republic of",Orphanet,ORDO_410095,http://www.orpha.net/ORDO/Orphanet_410095,0
Iraq,Iraq,Orphanet,ORDO_410096,http://www.orpha.net/ORDO/Orphanet_410096,0
Ireland,Ireland,Orphanet,ORDO_410097,http://www.orpha.net/ORDO/Orphanet_410097,0
Iridocorneal endothelial syndrome,Iridocorneal endothelial syndrome,Orphanet,ORDO_64734,http://www.orpha.net/ORDO/Orphanet_64734,0
Isaac syndrome,Isaac syndrome,Orphanet,ORDO_84142,http://www.orpha.net/ORDO/Orphanet_84142,0
Ischiovertebral syndrome,Ischiovertebral syndrome,Orphanet,ORDO_85200,http://www.orpha.net/ORDO/Orphanet_85200,0
Isobutyryl-CoA dehydrogenase deficiency,Isobutyryl-CoA dehydrogenase deficiency,Orphanet,ORDO_79159,http://www.orpha.net/ORDO/Orphanet_79159,0
Isochromosome Y,Isochromosome Y,Orphanet,ORDO_96325,http://www.orpha.net/ORDO/Orphanet_96325,0
Isochromosomy Yp,Isochromosomy Yp,Orphanet,ORDO_98797,http://www.orpha.net/ORDO/Orphanet_98797,0
Isochromosomy Yq,Isochromosomy Yq,Orphanet,ORDO_98798,http://www.orpha.net/ORDO/Orphanet_98798,0
Isolated ATP synthase deficiency,Isolated ATP synthase deficiency,Orphanet,ORDO_254913,http://www.orpha.net/ORDO/Orphanet_254913,0
Isolated Dandy-Walker malformation,Isolated Dandy-Walker malformation,Orphanet,ORDO_217,http://www.orpha.net/ORDO/Orphanet_217,0
Isolated Dandy-Walker malformation with hydrocephalus,Isolated Dandy-Walker malformation with hydrocephalus,Orphanet,ORDO_269212,http://www.orpha.net/ORDO/Orphanet_269212,0
Isolated Dandy-Walker malformation without hydrocephalus,Isolated Dandy-Walker malformation without hydrocephalus,Orphanet,ORDO_269215,http://www.orpha.net/ORDO/Orphanet_269215,0
Isolated Klippel-Feil syndrome,Isolated Klippel-Feil syndrome,Orphanet,ORDO_2345,http://www.orpha.net/ORDO/Orphanet_2345,0
Isolated Pierre Robin syndrome,Isolated Pierre Robin syndrome,Orphanet,ORDO_718,http://www.orpha.net/ORDO/Orphanet_718,0
Isolated agammaglobulinemia,Isolated agammaglobulinemia,Orphanet,ORDO_229717,http://www.orpha.net/ORDO/Orphanet_229717,0
Isolated agenesis of gallbladder,Isolated agenesis of gallbladder,Orphanet,ORDO_440987,http://www.orpha.net/ORDO/Orphanet_440987,0
Isolated amyelia,Isolated amyelia,Orphanet,ORDO_268868,http://www.orpha.net/ORDO/Orphanet_268868,0
Isolated anencephaly,Isolated anencephaly,Orphanet,ORDO_563609,http://www.orpha.net/ORDO/Orphanet_563609,0
Isolated anencephaly/exencephaly,Isolated anencephaly/exencephaly,Orphanet,ORDO_1048,http://www.orpha.net/ORDO/Orphanet_1048,0
Isolated aniridia,Isolated aniridia,Orphanet,ORDO_250923,http://www.orpha.net/ORDO/Orphanet_250923,0
Isolated ankyloblepharon filiforme adnatum,Isolated ankyloblepharon filiforme adnatum,Orphanet,ORDO_91397,http://www.orpha.net/ORDO/Orphanet_91397,0
Isolated anorectal malformation,Isolated anorectal malformation,Orphanet,ORDO_557,http://www.orpha.net/ORDO/Orphanet_557,0
Isolated anterior cervical hypertrichosis,Isolated anterior cervical hypertrichosis,Orphanet,ORDO_3387,http://www.orpha.net/ORDO/Orphanet_3387,0
Isolated arhinencephaly,Isolated arhinencephaly,Orphanet,ORDO_268936,http://www.orpha.net/ORDO/Orphanet_268936,0
Isolated arrhinia,Isolated arrhinia,Orphanet,ORDO_1134,http://www.orpha.net/ORDO/Orphanet_1134,0
Isolated asymptomatic elevation of creatine phosphokinase,Isolated asymptomatic elevation of creatine phosphokinase,Orphanet,ORDO_206599,http://www.orpha.net/ORDO/Orphanet_206599,0
"Isolated autosomal dominant hypomagnesemia, Glaudemans type","Isolated autosomal dominant hypomagnesemia, Glaudemans type",Orphanet,ORDO_199326,http://www.orpha.net/ORDO/Orphanet_199326,0
Isolated bilateral hemispheric cerebellar hypoplasia,Isolated bilateral hemispheric cerebellar hypoplasia,Orphanet,ORDO_269221,http://www.orpha.net/ORDO/Orphanet_269221,0
Isolated biliary atresia,Isolated biliary atresia,Orphanet,ORDO_30391,http://www.orpha.net/ORDO/Orphanet_30391,0
Isolated blepharochalasis,Isolated blepharochalasis,Orphanet,ORDO_519390,http://www.orpha.net/ORDO/Orphanet_519390,0
Isolated bone marrow mastocytosis,Isolated bone marrow mastocytosis,Orphanet,ORDO_158778,http://www.orpha.net/ORDO/Orphanet_158778,0
Isolated brachycephaly,Isolated brachycephaly,Orphanet,ORDO_35099,http://www.orpha.net/ORDO/Orphanet_35099,0
Isolated cerebellar agenesis,Isolated cerebellar agenesis,Orphanet,ORDO_1398,http://www.orpha.net/ORDO/Orphanet_1398,0
Isolated cerebellar vermis agenesis,Isolated cerebellar vermis agenesis,Orphanet,ORDO_269203,http://www.orpha.net/ORDO/Orphanet_269203,0
Isolated cerebellar vermis hypoplasia,Isolated cerebellar vermis hypoplasia,Orphanet,ORDO_199630,http://www.orpha.net/ORDO/Orphanet_199630,0
Isolated chorioretinal dystrophy,Isolated chorioretinal dystrophy,Orphanet,ORDO_519300,http://www.orpha.net/ORDO/Orphanet_519300,0
Isolated cleft lip,Isolated cleft lip,Orphanet,ORDO_199302,http://www.orpha.net/ORDO/Orphanet_199302,0
Isolated cloverleaf skull syndrome,Isolated cloverleaf skull syndrome,Orphanet,ORDO_2343,http://www.orpha.net/ORDO/Orphanet_2343,0
Isolated complex I deficiency,Isolated complex I deficiency,Orphanet,ORDO_2609,http://www.orpha.net/ORDO/Orphanet_2609,0
Isolated complex III deficiency,Isolated complex III deficiency,Orphanet,ORDO_1460,http://www.orpha.net/ORDO/Orphanet_1460,0
Isolated congenital adermatoglyphia,Isolated congenital adermatoglyphia,Orphanet,ORDO_289465,http://www.orpha.net/ORDO/Orphanet_289465,0
Isolated congenital alacrima,Isolated congenital alacrima,Orphanet,ORDO_91416,http://www.orpha.net/ORDO/Orphanet_91416,0
Isolated congenital anonychia,Isolated congenital anonychia,Orphanet,ORDO_79143,http://www.orpha.net/ORDO/Orphanet_79143,0
Isolated congenital anosmia,Isolated congenital anosmia,Orphanet,ORDO_88620,http://www.orpha.net/ORDO/Orphanet_88620,0
Isolated congenital auditory ossicle malformation,Isolated congenital auditory ossicle malformation,Orphanet,ORDO_162526,http://www.orpha.net/ORDO/Orphanet_162526,0
Isolated congenital breast hypoplasia/aplasia,Isolated congenital breast hypoplasia/aplasia,Orphanet,ORDO_180188,http://www.orpha.net/ORDO/Orphanet_180188,0
Isolated congenital digital clubbing,Isolated congenital digital clubbing,Orphanet,ORDO_217059,http://www.orpha.net/ORDO/Orphanet_217059,0
Isolated congenital ectropion,Isolated congenital ectropion,Orphanet,ORDO_99171,http://www.orpha.net/ORDO/Orphanet_99171,0
Isolated congenital entropion,Isolated congenital entropion,Orphanet,ORDO_519386,http://www.orpha.net/ORDO/Orphanet_519386,0
Isolated congenital hepatic fibrosis,Isolated congenital hepatic fibrosis,Orphanet,ORDO_485426,http://www.orpha.net/ORDO/Orphanet_485426,0
Isolated congenital hypoglossia/aglossia,Isolated congenital hypoglossia/aglossia,Orphanet,ORDO_141152,http://www.orpha.net/ORDO/Orphanet_141152,0
Isolated congenital hypogonadotropic hypogonadism,Isolated congenital hypogonadotropic hypogonadism,Orphanet,ORDO_238666,http://www.orpha.net/ORDO/Orphanet_238666,0
Isolated congenital megalocornea,Isolated congenital megalocornea,Orphanet,ORDO_91489,http://www.orpha.net/ORDO/Orphanet_91489,0
Isolated congenital microcephaly,Isolated congenital microcephaly,Orphanet,ORDO_199642,http://www.orpha.net/ORDO/Orphanet_199642,0
Isolated congenital nasal pyriform aperture stenosis,Isolated congenital nasal pyriform aperture stenosis,Orphanet,ORDO_162516,http://www.orpha.net/ORDO/Orphanet_162516,0
Isolated congenital onychodysplasia,Isolated congenital onychodysplasia,Orphanet,ORDO_79144,http://www.orpha.net/ORDO/Orphanet_79144,0
Isolated congenital radial head dislocation,Isolated congenital radial head dislocation,Orphanet,ORDO_295032,http://www.orpha.net/ORDO/Orphanet_295032,0
Isolated congenital sclerocornea,Isolated congenital sclerocornea,Orphanet,ORDO_91490,http://www.orpha.net/ORDO/Orphanet_91490,0
Isolated congenital syngnathia,Isolated congenital syngnathia,Orphanet,ORDO_141214,http://www.orpha.net/ORDO/Orphanet_141214,0
Isolated congenitally uncorrected transposition of the great arteries,Isolated congenitally uncorrected transposition of the great arteries,Orphanet,ORDO_216718,http://www.orpha.net/ORDO/Orphanet_216718,0
Isolated constitutional thrombocytopenia,Isolated constitutional thrombocytopenia,Orphanet,ORDO_477797,http://www.orpha.net/ORDO/Orphanet_477797,0
Isolated craniosynostosis,Isolated craniosynostosis,Orphanet,ORDO_139390,http://www.orpha.net/ORDO/Orphanet_139390,0
Isolated cryptophthalmia,Isolated cryptophthalmia,Orphanet,ORDO_91396,http://www.orpha.net/ORDO/Orphanet_91396,0
Isolated cytochrome C oxidase deficiency,Isolated cytochrome C oxidase deficiency,Orphanet,ORDO_254905,http://www.orpha.net/ORDO/Orphanet_254905,0
Isolated delta-storage pool disease,Isolated delta-storage pool disease,Orphanet,ORDO_248340,http://www.orpha.net/ORDO/Orphanet_248340,0
Isolated diffuse palmoplantar keratoderma,Isolated diffuse palmoplantar keratoderma,Orphanet,ORDO_307148,http://www.orpha.net/ORDO/Orphanet_307148,0
Isolated distichiasis,Isolated distichiasis,Orphanet,ORDO_99177,http://www.orpha.net/ORDO/Orphanet_99177,0
Isolated dystonia,Isolated dystonia,Orphanet,ORDO_156159,http://www.orpha.net/ORDO/Orphanet_156159,0
Isolated ectopia lentis,Isolated ectopia lentis,Orphanet,ORDO_1885,http://www.orpha.net/ORDO/Orphanet_1885,0
Isolated encephalocele,Isolated encephalocele,Orphanet,ORDO_199647,http://www.orpha.net/ORDO/Orphanet_199647,0
Isolated epispadias,Isolated epispadias,Orphanet,ORDO_93928,http://www.orpha.net/ORDO/Orphanet_93928,0
Isolated exencephaly,Isolated exencephaly,Orphanet,ORDO_563612,http://www.orpha.net/ORDO/Orphanet_563612,0
Isolated facial myokymia,Isolated facial myokymia,Orphanet,ORDO_221106,http://www.orpha.net/ORDO/Orphanet_221106,0
Isolated focal cortical dysplasia,Isolated focal cortical dysplasia,Orphanet,ORDO_65683,http://www.orpha.net/ORDO/Orphanet_65683,0
Isolated focal cortical dysplasia type I,Isolated focal cortical dysplasia type I,Orphanet,ORDO_268961,http://www.orpha.net/ORDO/Orphanet_268961,0
Isolated focal cortical dysplasia type II,Isolated focal cortical dysplasia type II,Orphanet,ORDO_268994,http://www.orpha.net/ORDO/Orphanet_268994,0
Isolated focal cortical dysplasia type IIa,Isolated focal cortical dysplasia type IIa,Orphanet,ORDO_269001,http://www.orpha.net/ORDO/Orphanet_269001,0
Isolated focal cortical dysplasia type IIb,Isolated focal cortical dysplasia type IIb,Orphanet,ORDO_269008,http://www.orpha.net/ORDO/Orphanet_269008,0
Isolated focal cortical dysplasia type Ia,Isolated focal cortical dysplasia type Ia,Orphanet,ORDO_268973,http://www.orpha.net/ORDO/Orphanet_268973,0
Isolated focal cortical dysplasia type Ib,Isolated focal cortical dysplasia type Ib,Orphanet,ORDO_268980,http://www.orpha.net/ORDO/Orphanet_268980,0
Isolated focal cortical dysplasia type Ic,Isolated focal cortical dysplasia type Ic,Orphanet,ORDO_268987,http://www.orpha.net/ORDO/Orphanet_268987,0
Isolated focal non-epidermolytic palmoplantar keratoderma,Isolated focal non-epidermolytic palmoplantar keratoderma,Orphanet,ORDO_448264,http://www.orpha.net/ORDO/Orphanet_448264,0
Isolated focal palmoplantar keratoderma,Isolated focal palmoplantar keratoderma,Orphanet,ORDO_307846,http://www.orpha.net/ORDO/Orphanet_307846,0
Isolated follicle stimulating hormone deficiency,Isolated follicle stimulating hormone deficiency,Orphanet,ORDO_52901,http://www.orpha.net/ORDO/Orphanet_52901,0
Isolated foveal hypoplasia,Isolated foveal hypoplasia,Orphanet,ORDO_519398,http://www.orpha.net/ORDO/Orphanet_519398,0
Isolated generalized anhidrosis with normal sweat glands,Isolated generalized anhidrosis with normal sweat glands,Orphanet,ORDO_468666,http://www.orpha.net/ORDO/Orphanet_468666,0
Isolated glycerol kinase deficiency,Isolated glycerol kinase deficiency,Orphanet,ORDO_408,http://www.orpha.net/ORDO/Orphanet_408,0
Isolated growth hormone deficiency type IA,Isolated growth hormone deficiency type IA,Orphanet,ORDO_231662,http://www.orpha.net/ORDO/Orphanet_231662,0
Isolated growth hormone deficiency type IB,Isolated growth hormone deficiency type IB,Orphanet,ORDO_231671,http://www.orpha.net/ORDO/Orphanet_231671,0
Isolated growth hormone deficiency type II,Isolated growth hormone deficiency type II,Orphanet,ORDO_231679,http://www.orpha.net/ORDO/Orphanet_231679,0
